id;value;award_date;student_id;subject_id;teacher_id
5534;D;2024-06-08;79;19;98
5535;E;2024-06-27;79;19;98
5536;E;2023-09-02;79;19;98
5537;E;2024-04-29;687;18;107
5538;O;2024-05-14;687;18;107
5539;P;2024-06-22;310;31;8
5540;A;2024-01-16;374;52;85
5541;T;2023-09-24;326;12;106
5542;A;2024-02-29;326;12;106
5543;A;2023-12-01;917;71;52
5544;E;2024-05-11;917;71;52
5545;P;2023-09-09;917;71;52
5546;A;2024-03-08;963;38;72
5547;A;2024-05-29;963;38;72
5548;P;2023-11-20;963;38;72
5549;E;2023-12-06;63;47;88
5550;E;2023-10-17;63;47;88
5551;E;2024-02-21;123;61;23
5552;E;2023-12-27;123;61;23
5553;P;2024-03-11;123;61;23
5554;A;2024-06-11;123;61;23
5555;A;2023-11-09;123;61;23
5556;A;2023-12-12;439;38;72
5557;D;2024-06-12;712;47;88
5558;E;2023-12-19;712;47;88
5559;P;2023-09-12;712;47;88
5560;A;2023-12-11;712;47;88
5561;A;2024-06-28;93;38;72
5562;D;2023-12-05;481;34;11
5563;P;2023-10-04;481;34;11
5564;P;2023-09-15;481;34;11
5565;A;2024-06-24;64;11;22
5566;A;2024-06-08;64;11;22
5567;E;2024-01-20;64;11;22
5568;A;2023-10-21;64;11;22
5569;A;2023-11-20;64;11;22
5570;A;2024-03-02;808;20;28
5571;A;2024-05-18;808;20;28
5572;E;2023-10-18;808;20;28
5573;E;2024-06-01;808;20;28
5574;E;2023-12-23;808;20;28
5575;E;2023-11-15;431;33;87
5576;D;2023-09-24;698;5;38
5577;D;2024-04-21;880;45;102
5578;E;2023-12-22;880;45;102
5579;A;2023-12-23;140;6;50
5580;P;2023-10-27;192;53;65
5581;A;2023-10-01;192;53;65
5582;E;2023-10-04;192;53;65
5583;P;2024-01-25;192;53;65
5584;O;2023-10-08;667;17;33
5585;A;2023-09-19;667;17;33
5586;P;2023-10-12;667;17;33
5587;P;2024-02-03;667;17;33
5588;E;2024-02-21;667;17;33
5589;A;2024-06-19;727;68;91
5590;E;2023-09-26;727;68;91
5591;P;2024-02-22;727;68;91
5592;A;2023-10-21;727;68;91
5593;D;2024-02-13;405;17;33
5594;A;2023-11-04;405;17;33
5595;P;2023-12-30;405;17;33
5596;E;2024-03-03;405;17;33
5597;A;2024-05-31;405;17;33
5598;A;2023-10-11;351;46;61
5599;P;2023-09-25;351;46;61
5600;A;2023-09-20;351;46;61
5601;P;2023-09-13;351;46;61
5602;E;2023-10-12;549;61;23
5603;O;2024-01-25;549;61;23
5604;E;2023-12-06;382;33;87
5605;P;2024-02-04;382;33;87
5606;O;2023-10-26;382;33;87
5607;A;2023-09-02;877;12;106
5608;P;2023-10-14;877;12;106
5609;A;2023-10-23;877;12;106
5610;A;2023-09-08;877;12;106
5611;A;2024-02-24;877;12;106
5612;A;2023-10-01;185;13;23
5613;A;2024-02-06;185;13;23
5614;E;2024-01-20;185;13;23
5615;P;2024-01-03;17;57;9
5616;A;2023-11-01;17;57;9
5617;P;2023-10-30;17;57;9
5618;A;2023-12-29;728;32;23
5619;P;2023-10-20;728;32;23
5620;O;2023-09-25;728;32;23
5621;P;2023-11-11;123;38;72
5622;A;2024-05-17;123;38;72
5623;O;2024-01-22;565;5;38
5624;A;2023-09-09;565;5;38
5625;A;2024-05-14;565;5;38
5626;O;2024-05-15;565;5;38
5627;A;2024-02-19;610;13;23
5628;E;2024-05-07;595;33;87
5629;A;2024-04-18;595;33;87
5630;A;2023-10-07;218;46;61
5631;E;2024-01-24;218;46;61
5632;E;2023-11-01;218;46;61
5633;A;2023-11-13;218;46;61
5634;E;2023-10-26;218;46;61
5635;E;2023-09-30;332;68;91
5636;D;2024-03-11;332;68;91
5637;A;2024-03-24;332;68;91
5638;A;2023-09-08;135;48;20
5639;A;2023-12-31;135;48;20
5640;E;2024-05-19;451;25;1
5641;A;2023-10-15;557;6;50
5642;A;2024-03-13;557;6;50
5643;P;2024-06-11;557;6;50
5644;P;2024-02-18;557;6;50
5645;A;2024-04-04;557;6;50
5646;D;2023-12-06;93;51;51
5647;A;2023-12-06;93;51;51
5648;A;2024-06-17;93;51;51
5649;A;2023-11-15;93;51;51
5650;E;2024-06-17;412;33;87
5651;P;2023-09-29;412;33;87
5652;D;2024-05-20;412;33;87
5653;P;2024-05-09;412;33;87
5654;E;2023-11-22;163;3;51
5655;E;2023-11-23;163;3;51
5656;P;2023-09-10;754;62;68
5657;P;2024-04-29;754;62;68
5658;E;2024-03-29;754;62;68
5659;P;2023-10-15;432;11;22
5660;A;2023-12-21;432;11;22
5661;A;2023-09-01;432;11;22
5662;A;2024-03-30;432;11;22
5663;A;2023-09-30;757;67;23
5664;E;2024-06-03;757;67;23
5665;D;2023-12-02;946;3;51
5666;A;2024-04-07;946;3;51
5667;E;2024-02-12;455;31;8
5668;P;2024-01-09;455;31;8
5669;P;2023-12-13;455;31;8
5670;A;2024-02-28;298;47;88
5671;A;2023-09-26;298;47;88
5672;E;2023-09-01;298;47;88
5673;E;2023-12-26;298;47;88
5674;E;2023-09-28;298;47;88
5675;P;2024-01-25;882;67;23
5676;A;2024-03-15;882;67;23
5677;A;2023-10-07;882;67;23
5678;A;2024-05-21;511;11;22
5679;A;2023-11-26;511;11;22
5680;E;2024-02-17;174;17;33
5681;E;2024-05-25;174;17;33
5682;E;2024-05-24;174;17;33
5683;D;2023-11-13;174;17;33
5684;P;2023-11-30;174;17;33
5685;E;2023-11-16;521;61;23
5686;A;2024-04-21;709;32;23
5687;P;2024-03-08;378;12;106
5688;D;2023-11-24;378;12;106
5689;A;2024-01-19;721;6;50
5690;P;2023-11-10;721;6;50
5691;A;2024-01-27;721;6;50
5692;P;2024-04-20;721;6;50
5693;A;2023-09-17;921;31;8
5694;E;2023-10-08;858;11;22
5695;P;2023-09-05;858;11;22
5696;A;2023-09-10;858;11;22
5697;P;2023-11-25;858;11;22
5698;A;2024-02-28;858;11;22
5699;P;2023-10-14;159;10;42
5700;A;2023-09-11;159;10;42
5701;A;2024-06-22;219;24;44
5702;P;2024-06-05;219;24;44
5703;A;2024-04-23;976;3;51
5704;E;2023-10-15;580;3;51
5705;A;2024-03-08;580;3;51
5706;A;2023-09-13;580;3;51
5707;E;2024-03-11;2;26;96
5708;D;2023-10-18;2;26;96
5709;D;2024-04-01;2;26;96
5710;E;2023-11-09;2;26;96
5711;P;2023-11-24;2;26;96
5712;P;2023-09-13;922;32;23
5713;A;2023-09-22;922;32;23
5714;A;2023-10-29;922;32;23
5715;P;2023-12-19;922;32;23
5716;A;2024-02-01;754;39;41
5717;P;2023-12-26;754;39;41
5718;A;2023-11-09;754;39;41
5719;P;2024-01-05;962;68;91
5720;E;2023-10-16;962;68;91
5721;E;2023-09-27;962;68;91
5722;A;2024-02-17;765;48;20
5723;P;2023-09-19;609;66;82
5724;D;2024-01-28;609;66;82
5725;A;2024-05-13;937;11;22
5726;A;2023-09-23;937;11;22
5727;E;2024-04-07;674;46;61
5728;P;2023-09-07;674;46;61
5729;P;2023-11-21;674;46;61
5730;E;2024-03-03;674;46;61
5731;A;2023-12-17;674;46;61
5732;A;2024-04-12;884;5;38
5733;E;2023-10-04;884;5;38
5734;A;2024-05-15;884;5;38
5735;E;2024-02-05;884;5;38
5736;O;2024-03-17;884;5;38
5737;P;2023-12-10;567;69;54
5738;A;2023-11-17;567;69;54
5739;P;2024-06-10;727;58;23
5740;P;2023-10-16;727;58;23
5741;A;2023-12-12;727;58;23
5742;A;2023-11-27;793;3;51
5743;D;2023-09-12;793;3;51
5744;O;2024-02-07;793;3;51
5745;P;2024-01-12;397;3;51
5746;P;2023-09-27;397;3;51
5747;E;2023-12-30;162;20;28
5748;P;2023-09-16;162;20;28
5749;E;2024-04-15;202;56;106
5750;P;2023-10-25;202;56;106
5751;E;2023-11-28;181;33;87
5752;A;2023-09-20;181;33;87
5753;P;2023-12-04;517;68;91
5754;P;2023-09-30;517;68;91
5755;P;2023-11-06;517;68;91
5756;P;2023-12-21;496;45;102
5757;A;2023-11-06;496;45;102
5758;P;2024-03-25;496;45;102
5759;A;2024-04-25;496;45;102
5760;E;2024-01-04;496;45;102
5761;D;2024-04-02;100;45;102
5762;E;2024-06-10;100;45;102
5763;A;2024-04-15;583;13;23
5764;A;2024-02-29;583;13;23
5765;O;2023-10-22;583;13;23
5766;E;2024-04-05;591;17;33
5767;D;2023-11-18;591;17;33
5768;A;2024-04-22;591;17;33
5769;E;2023-09-21;591;17;33
5770;P;2024-02-12;591;17;33
5771;E;2023-10-04;602;63;50
5772;P;2023-09-09;602;63;50
5773;A;2023-09-25;602;63;50
5774;A;2023-10-10;978;48;20
5775;P;2023-12-20;978;48;20
5776;A;2023-10-22;71;18;107
5777;E;2023-09-12;71;18;107
5778;P;2023-12-31;508;19;98
5779;A;2023-12-31;392;73;42
5780;A;2023-10-27;143;6;50
5781;P;2023-09-07;143;6;50
5782;A;2024-06-26;48;34;11
5783;E;2023-11-21;48;34;11
5784;P;2023-11-22;48;34;11
5785;E;2024-05-23;155;17;33
5786;A;2024-02-18;155;17;33
5787;A;2023-09-13;155;17;33
5788;E;2023-10-01;952;32;23
5789;A;2023-12-09;952;32;23
5790;A;2024-05-07;952;32;23
5791;A;2024-05-10;811;56;106
5792;O;2024-06-24;811;56;106
5793;A;2023-12-31;811;56;106
5794;P;2024-01-26;811;56;106
5795;D;2024-03-20;811;56;106
5796;E;2024-01-11;670;17;33
5797;A;2023-12-15;670;17;33
5798;A;2023-09-17;576;10;42
5799;A;2024-04-23;804;17;33
5800;A;2023-10-27;804;17;33
5801;A;2024-01-18;804;17;33
5802;A;2024-06-25;804;17;33
5803;E;2024-04-21;804;17;33
5804;A;2023-09-29;796;13;23
5805;E;2023-09-16;796;13;23
5806;D;2023-10-16;796;13;23
5807;A;2023-09-12;796;13;23
5808;A;2024-01-02;332;58;23
5809;A;2023-10-14;332;58;23
5810;A;2023-10-22;902;31;8
5811;P;2023-12-21;902;31;8
5812;E;2023-09-27;902;31;8
5813;E;2023-12-23;147;12;106
5814;E;2024-01-14;147;12;106
5815;E;2023-10-23;494;56;106
5816;O;2023-10-02;494;56;106
5817;P;2023-09-01;494;56;106
5818;E;2023-09-04;788;45;102
5819;A;2023-11-02;788;45;102
5820;A;2024-05-16;754;52;85
5821;A;2023-11-12;754;52;85
5822;A;2023-10-19;276;19;98
5823;A;2024-01-15;276;19;98
5824;A;2023-09-02;276;19;98
5825;P;2023-11-25;276;19;98
5826;A;2023-10-04;885;63;50
5827;E;2023-09-26;885;63;50
5828;E;2023-09-15;905;41;56
5829;A;2024-02-20;905;41;56
5830;O;2024-05-07;905;41;56
5831;E;2024-03-08;602;40;101
5832;A;2024-03-06;602;40;101
5833;A;2023-11-14;602;40;101
5834;A;2024-03-12;602;40;101
5835;P;2024-06-16;244;66;82
5836;E;2023-12-03;854;75;86
5837;D;2023-10-28;854;75;86
5838;E;2023-12-28;355;19;98
5839;A;2023-12-09;374;32;23
5840;E;2023-10-16;374;32;23
5841;A;2023-10-19;374;32;23
5842;A;2024-02-19;374;32;23
5843;E;2023-09-10;152;68;91
5844;P;2024-05-28;152;68;91
5845;P;2024-03-11;152;68;91
5846;A;2024-02-22;152;68;91
5847;O;2024-03-10;732;5;38
5848;P;2023-12-06;732;5;38
5849;A;2024-02-27;241;33;87
5850;A;2024-03-25;241;33;87
5851;P;2023-11-16;469;40;101
5852;A;2024-03-03;764;74;70
5853;E;2023-12-01;805;75;86
5854;E;2023-12-14;805;75;86
5855;P;2024-06-12;805;75;86
5856;A;2024-05-28;993;46;61
5857;A;2024-02-08;993;46;61
5858;A;2023-12-05;993;46;61
5859;A;2024-02-27;993;46;61
5860;E;2023-11-25;389;17;33
5861;D;2023-09-17;389;17;33
5862;P;2024-01-22;210;45;102
5863;P;2024-06-29;366;33;87
5864;P;2024-03-19;727;12;106
5865;E;2023-09-25;727;12;106
5866;A;2023-09-02;518;18;107
5867;E;2023-09-14;518;18;107
5868;E;2023-10-27;672;76;48
5869;A;2024-01-10;672;76;48
5870;E;2024-04-13;114;77;0
5871;E;2024-05-07;114;77;0
5872;A;2023-10-06;114;77;0
5873;A;2023-11-04;114;77;0
5874;A;2024-06-18;114;77;0
5875;P;2024-01-16;912;57;9
5876;E;2023-10-21;912;57;9
5877;A;2024-06-11;912;57;9
5878;A;2024-04-12;912;57;9
5879;P;2024-05-29;924;31;8
5880;A;2023-10-08;924;31;8
5881;A;2023-11-03;965;69;54
5882;A;2023-10-13;662;31;8
5883;A;2023-09-02;662;31;8
5884;P;2024-02-28;662;31;8
5885;P;2024-05-13;662;31;8
5886;A;2024-06-22;905;54;24
5887;E;2024-04-22;979;3;51
5888;O;2023-11-27;979;3;51
5889;A;2024-01-25;979;3;51
5890;D;2024-06-04;979;3;51
5891;E;2023-11-08;811;10;42
5892;D;2024-01-13;811;10;42
5893;P;2023-11-16;716;38;72
5894;P;2023-09-10;58;38;72
5895;P;2024-01-04;58;38;72
5896;P;2023-12-10;58;38;72
5897;P;2024-02-01;58;38;72
5898;A;2023-12-01;332;12;106
5899;P;2024-04-03;332;12;106
5900;E;2023-11-02;392;63;50
5901;A;2024-03-23;392;63;50
5902;A;2023-11-07;392;63;50
5903;D;2023-10-02;392;63;50
5904;P;2023-10-13;392;63;50
5905;E;2023-10-29;665;72;100
5906;D;2023-12-10;875;31;8
5907;A;2023-10-09;73;17;33
5908;A;2023-10-24;73;17;33
5909;E;2023-11-09;73;17;33
5910;A;2024-02-01;73;17;33
5911;D;2024-06-12;782;68;91
5912;A;2024-01-31;782;68;91
5913;P;2024-05-29;782;68;91
5914;E;2023-09-06;782;68;91
5915;P;2024-02-18;270;73;42
5916;P;2024-02-26;270;73;42
5917;A;2023-11-20;270;73;42
5918;P;2023-12-22;860;24;44
5919;A;2024-03-15;267;4;12
5920;P;2024-01-26;267;4;12
5921;P;2023-09-25;649;69;54
5922;E;2023-12-17;649;69;54
5923;E;2023-09-25;252;24;44
5924;A;2024-02-06;84;68;91
5925;E;2023-09-28;84;68;91
5926;O;2023-12-11;84;68;91
5927;A;2023-12-19;84;68;91
5928;A;2023-11-08;84;68;91
5929;P;2024-06-11;55;4;12
5930;P;2024-02-18;55;4;12
5931;A;2024-02-28;55;4;12
5932;P;2023-12-11;524;74;70
5933;A;2023-11-11;524;74;70
5934;P;2024-03-30;524;74;70
5935;A;2023-11-29;885;53;65
5936;A;2024-01-04;885;53;65
5937;E;2023-09-16;885;53;65
5938;P;2024-03-24;885;53;65
5939;P;2024-06-15;677;24;44
5940;P;2024-05-21;677;24;44
5941;E;2023-10-09;183;46;61
5942;P;2023-12-11;183;46;61
5943;D;2024-05-17;820;72;100
5944;A;2023-11-01;820;72;100
5945;E;2023-12-21;820;72;100
5946;E;2024-01-08;820;72;100
5947;A;2024-04-05;820;72;100
5948;E;2024-04-25;886;17;33
5949;A;2024-06-12;886;17;33
5950;E;2023-12-05;886;17;33
5951;A;2024-03-26;268;4;12
5952;A;2023-10-07;575;12;106
5953;P;2024-02-04;575;12;106
5954;A;2024-05-19;803;19;98
5955;E;2024-02-15;58;51;51
5956;A;2023-09-02;58;51;51
5957;E;2023-11-07;58;51;51
5958;P;2023-11-28;258;76;48
5959;P;2024-04-08;258;76;48
5960;P;2024-06-15;258;76;48
5961;A;2023-11-25;258;76;48
5962;A;2023-11-10;258;76;48
5963;A;2024-03-31;962;12;106
5964;E;2024-03-04;208;75;86
5965;A;2024-02-14;208;75;86
5966;E;2024-03-21;208;75;86
5967;E;2023-11-24;208;75;86
5968;D;2023-09-15;208;75;86
5969;A;2024-05-17;442;13;23
5970;A;2023-09-24;442;13;23
5971;E;2023-11-12;442;13;23
5972;E;2024-01-04;442;13;23
5973;A;2023-09-18;442;13;23
5974;A;2023-12-27;274;20;28
5975;A;2024-01-05;274;20;28
5976;A;2023-09-19;274;20;28
5977;A;2023-10-20;274;20;28
5978;P;2023-12-01;199;26;96
5979;P;2024-04-14;199;26;96
5980;E;2023-10-29;199;26;96
5981;A;2023-12-19;199;26;96
5982;A;2024-03-23;199;26;96
5983;O;2023-11-15;609;10;42
5984;E;2024-06-16;609;10;42
5985;P;2023-09-10;609;10;42
5986;P;2023-09-07;609;10;42
5987;A;2024-05-14;609;10;42
5988;P;2023-12-09;935;31;8
5989;A;2023-11-17;567;13;23
5990;A;2024-04-17;567;13;23
5991;E;2023-11-11;567;13;23
5992;E;2024-02-04;567;13;23
5993;A;2023-09-15;586;26;96
5994;A;2024-05-13;586;26;96
5995;E;2023-09-18;586;26;96
5996;D;2024-02-09;638;73;42
5997;E;2024-05-03;638;73;42
5998;P;2024-06-23;638;73;42
5999;D;2023-10-02;638;73;42
6000;E;2024-06-03;638;73;42
6001;E;2024-01-09;893;34;11
6002;A;2024-02-24;893;34;11
6003;D;2023-10-26;99;24;44
6004;P;2023-11-12;536;25;1
6005;A;2024-05-13;536;25;1
6006;A;2023-10-09;536;25;1
6007;E;2023-12-26;547;71;52
6008;E;2023-11-15;547;71;52
6009;P;2024-03-16;547;71;52
6010;E;2023-09-21;547;71;52
6011;P;2023-09-02;547;71;52
6012;E;2023-12-19;285;34;11
6013;D;2023-09-09;285;34;11
6014;A;2024-02-02;285;34;11
6015;A;2024-03-07;285;34;11
6016;P;2024-01-01;285;34;11
6017;E;2024-01-07;654;17;33
6018;A;2023-12-27;654;17;33
6019;A;2024-05-07;163;45;102
6020;E;2023-10-13;163;45;102
6021;A;2024-05-03;505;74;70
6022;E;2024-02-29;505;74;70
6023;E;2023-12-14;551;41;56
6024;D;2023-11-15;551;41;56
6025;E;2024-04-06;551;41;56
6026;A;2024-02-09;714;68;91
6027;A;2023-11-09;714;68;91
6028;A;2023-12-29;714;68;91
6029;E;2024-05-25;714;68;91
6030;D;2023-09-09;714;68;91
6031;D;2023-11-07;689;11;22
6032;D;2023-11-04;689;11;22
6033;P;2024-06-14;689;11;22
6034;P;2023-12-25;655;18;107
6035;A;2024-03-07;655;18;107
6036;E;2024-03-01;259;18;107
6037;A;2024-06-24;259;18;107
6038;P;2024-05-23;259;18;107
6039;A;2024-02-12;259;18;107
6040;E;2023-10-15;532;27;104
6041;A;2024-03-24;532;27;104
6042;D;2023-10-06;532;27;104
6043;D;2023-11-25;392;53;65
6044;A;2023-11-15;392;53;65
6045;A;2023-11-04;392;53;65
6046;A;2024-04-04;392;53;65
6047;O;2023-10-23;290;5;38
6048;E;2023-10-22;290;5;38
6049;A;2024-03-16;290;5;38
6050;E;2023-10-21;290;5;38
6051;A;2023-12-07;290;5;38
6052;P;2023-12-01;322;74;70
6053;E;2023-11-29;782;58;23
6054;A;2023-12-26;782;58;23
6055;A;2023-12-21;782;58;23
6056;E;2024-06-10;782;58;23
6057;A;2024-06-09;782;58;23
6058;D;2023-11-15;292;51;51
6059;D;2023-09-22;292;51;51
6060;A;2023-12-11;292;51;51
6061;E;2024-04-11;292;51;51
6062;P;2024-03-16;292;51;51
6063;E;2024-04-21;357;31;8
6064;A;2024-03-23;357;31;8
6065;D;2024-01-16;357;31;8
6066;P;2023-11-23;357;31;8
6067;P;2023-12-10;472;18;107
6068;E;2023-10-05;472;18;107
6069;A;2024-05-31;472;18;107
6070;E;2023-11-17;472;18;107
6071;P;2024-01-07;263;24;44
6072;A;2023-09-28;263;24;44
6073;A;2023-10-02;263;24;44
6074;E;2023-11-24;0;59;30
6075;O;2024-05-24;0;59;30
6076;A;2023-12-12;0;59;30
6077;E;2023-11-19;0;59;30
6078;A;2023-09-26;0;59;30
6079;E;2024-02-07;649;59;30
6080;A;2024-04-08;649;59;30
6081;A;2023-09-27;661;33;87
6082;P;2024-01-21;661;33;87
6083;E;2024-03-27;244;10;42
6084;E;2023-12-31;244;10;42
6085;E;2023-09-08;244;10;42
6086;A;2023-11-09;244;10;42
6087;P;2024-03-02;244;10;42
6088;E;2023-12-08;988;19;98
6089;E;2024-03-17;988;19;98
6090;P;2023-11-04;524;64;10
6091;A;2024-02-25;147;77;0
6092;A;2024-01-22;147;77;0
6093;E;2024-04-04;37;62;68
6094;D;2023-09-25;37;62;68
6095;E;2024-06-14;37;62;68
6096;P;2023-11-06;339;18;107
6097;A;2023-09-21;339;18;107
6098;A;2023-12-08;339;18;107
6099;A;2023-11-03;339;18;107
6100;P;2023-12-22;339;18;107
6101;P;2023-10-02;781;71;52
6102;E;2023-12-05;719;10;42
6103;E;2024-05-28;719;10;42
6104;E;2024-02-06;719;10;42
6105;A;2023-12-19;719;10;42
6106;A;2024-02-27;665;39;41
6107;P;2023-10-09;665;39;41
6108;A;2023-12-16;665;39;41
6109;A;2024-03-26;665;39;41
6110;P;2024-04-23;665;39;41
6111;P;2023-12-21;820;62;68
6112;A;2023-10-31;698;73;42
6113;P;2024-06-05;698;73;42
6114;P;2024-06-19;698;73;42
6115;E;2023-09-19;698;73;42
6116;D;2024-02-26;698;73;42
6117;E;2024-02-13;918;76;48
6118;A;2023-11-14;918;76;48
6119;O;2024-01-15;918;76;48
6120;O;2023-11-15;918;76;48
6121;E;2023-11-29;181;75;86
6122;A;2024-01-20;181;75;86
6123;E;2023-10-27;181;75;86
6124;A;2023-12-25;181;75;86
6125;P;2024-04-08;521;31;8
6126;A;2024-05-13;521;31;8
6127;P;2024-01-08;521;31;8
6128;P;2024-02-15;324;11;22
6129;E;2023-10-08;324;11;22
6130;A;2023-12-26;324;11;22
6131;E;2023-10-14;324;11;22
6132;E;2024-04-30;83;34;11
6133;E;2023-12-28;83;34;11
6134;A;2024-01-11;83;34;11
6135;A;2023-10-11;270;40;101
6136;P;2024-06-30;270;40;101
6137;E;2024-04-22;270;40;101
6138;P;2024-03-14;270;40;101
6139;E;2023-10-23;270;40;101
6140;E;2023-10-28;48;76;48
6141;E;2024-04-27;48;76;48
6142;P;2023-12-27;48;76;48
6143;A;2024-05-27;48;76;48
6144;A;2023-12-12;48;76;48
6145;O;2023-12-30;201;26;96
6146;E;2023-09-28;201;26;96
6147;P;2024-01-25;201;26;96
6148;A;2024-06-02;201;26;96
6149;A;2024-05-14;201;26;96
6150;E;2023-10-25;221;4;12
6151;A;2023-10-19;221;4;12
6152;A;2023-11-28;158;64;10
6153;P;2023-09-18;158;64;10
6154;A;2024-04-13;158;64;10
6155;E;2023-12-05;158;64;10
6156;A;2023-09-21;158;64;10
6157;P;2024-04-27;186;46;61
6158;P;2023-10-22;186;46;61
6159;E;2024-04-10;186;46;61
6160;P;2023-10-24;186;46;61
6161;P;2023-10-13;984;26;96
6162;D;2023-09-01;984;26;96
6163;E;2023-10-04;984;26;96
6164;E;2024-05-22;984;26;96
6165;A;2024-01-21;565;73;42
6166;E;2024-05-15;565;73;42
6167;P;2024-01-01;565;73;42
6168;P;2023-10-03;565;73;42
6169;P;2024-04-20;565;73;42
6170;E;2023-09-14;512;67;23
6171;A;2024-05-09;512;67;23
6172;D;2024-01-12;512;67;23
6173;O;2023-10-04;512;67;23
6174;P;2024-01-27;524;41;56
6175;E;2024-01-25;524;41;56
6176;E;2023-10-17;524;41;56
6177;D;2023-12-20;524;41;56
6178;A;2023-12-03;236;19;98
6179;E;2024-01-16;236;19;98
6180;E;2023-10-24;714;58;23
6181;A;2023-09-29;714;58;23
6182;A;2023-09-21;714;58;23
6183;P;2024-06-12;714;58;23
6184;P;2024-04-12;68;26;96
6185;A;2023-11-23;68;26;96
6186;A;2023-09-30;474;76;48
6187;E;2023-10-24;474;76;48
6188;A;2024-02-25;474;76;48
6189;P;2024-01-23;474;76;48
6190;A;2023-09-14;854;68;91
6191;A;2024-06-10;854;68;91
6192;E;2024-06-22;854;68;91
6193;P;2023-10-07;854;68;91
6194;P;2023-10-26;707;18;107
6195;P;2024-01-07;707;18;107
6196;D;2024-01-26;707;18;107
6197;A;2024-02-02;707;18;107
6198;P;2024-03-19;707;18;107
6199;A;2024-03-10;322;64;10
6200;A;2023-10-24;322;64;10
6201;E;2023-10-30;322;64;10
6202;A;2024-04-25;322;64;10
6203;P;2024-01-12;0;13;23
6204;P;2023-10-10;0;13;23
6205;A;2023-09-21;597;3;51
6206;P;2024-02-25;543;32;23
6207;A;2024-02-18;543;32;23
6208;E;2023-10-19;543;32;23
6209;P;2024-06-11;770;74;70
6210;P;2024-06-09;770;74;70
6211;E;2024-01-09;770;74;70
6212;A;2023-11-02;770;74;70
6213;O;2023-11-01;770;74;70
6214;A;2024-04-09;626;66;82
6215;A;2023-12-28;626;66;82
6216;D;2024-05-02;626;66;82
6217;P;2023-12-31;87;17;33
6218;A;2023-12-01;87;17;33
6219;P;2023-09-13;87;17;33
6220;E;2024-03-30;87;17;33
6221;E;2024-06-27;429;46;61
6222;P;2023-12-05;429;46;61
6223;P;2024-05-11;638;40;101
6224;P;2024-05-03;638;40;101
6225;A;2023-10-23;638;40;101
6226;P;2024-06-18;638;40;101
6227;P;2024-03-12;678;76;48
6228;A;2023-09-01;678;76;48
6229;E;2023-11-24;678;76;48
6230;E;2024-04-04;678;76;48
6231;E;2024-03-18;678;76;48
6232;A;2024-03-30;359;67;23
6233;P;2024-01-22;359;67;23
6234;P;2023-11-16;359;67;23
6235;A;2023-12-24;359;67;23
6236;E;2024-06-26;359;67;23
6237;P;2023-10-22;547;38;72
6238;A;2023-12-26;493;67;23
6239;E;2023-10-16;493;67;23
6240;A;2023-09-24;2;58;23
6241;A;2024-03-11;2;58;23
6242;A;2023-11-10;2;58;23
6243;E;2023-09-04;2;58;23
6244;A;2023-11-20;258;20;28
6245;A;2023-10-17;258;20;28
6246;P;2024-06-14;258;20;28
6247;P;2023-10-13;258;20;28
6248;A;2023-09-26;258;20;28
6249;P;2023-10-10;592;45;102
6250;A;2023-10-24;592;45;102
6251;P;2024-02-23;979;45;102
6252;O;2024-03-26;979;45;102
6253;O;2024-05-30;979;45;102
6254;A;2023-09-11;345;24;44
6255;E;2023-10-10;345;24;44
6256;D;2024-03-03;310;66;82
6257;A;2024-04-28;310;66;82
6258;P;2023-10-22;310;66;82
6259;E;2024-06-09;310;66;82
6260;E;2023-10-23;826;68;91
6261;P;2024-05-09;826;68;91
6262;P;2023-09-28;826;68;91
6263;D;2023-09-08;826;68;91
6264;A;2023-12-26;494;3;51
6265;A;2023-12-28;835;73;42
6266;A;2023-09-29;512;57;9
6267;P;2024-01-08;303;63;50
6268;E;2023-10-23;303;63;50
6269;P;2024-05-06;714;12;106
6270;E;2023-10-27;932;5;38
6271;A;2023-10-12;932;5;38
6272;E;2024-05-26;932;5;38
6273;P;2023-10-06;932;5;38
6274;P;2024-06-12;568;74;70
6275;P;2023-09-13;568;74;70
6276;A;2023-10-12;568;74;70
6277;E;2024-01-20;568;74;70
6278;D;2023-12-09;851;17;33
6279;D;2023-12-08;851;17;33
6280;A;2024-04-11;851;17;33
6281;P;2024-03-31;851;17;33
6282;P;2024-02-08;64;46;61
6283;A;2024-06-12;882;4;12
6284;D;2023-11-06;882;4;12
6285;A;2023-10-30;882;4;12
6286;A;2024-01-10;49;3;51
6287;P;2023-10-09;431;68;91
6288;P;2023-12-12;431;68;91
6289;P;2024-06-11;431;68;91
6290;E;2023-09-12;698;40;101
6291;A;2023-10-03;698;40;101
6292;P;2023-10-06;120;63;50
6293;P;2023-12-31;120;63;50
6294;T;2024-03-24;120;63;50
6295;A;2023-11-24;120;63;50
6296;P;2024-04-17;557;64;10
6297;D;2023-12-24;26;19;98
6298;P;2024-04-22;26;19;98
6299;A;2023-11-17;26;19;98
6300;P;2024-01-10;26;19;98
6301;E;2023-09-06;26;19;98
6302;E;2023-10-23;59;53;65
6303;P;2023-10-30;930;17;33
6304;D;2023-10-23;930;17;33
6305;A;2024-02-25;930;17;33
6306;E;2023-11-20;110;18;107
6307;O;2024-04-12;110;18;107
6308;A;2023-10-02;110;18;107
6309;D;2023-12-01;110;18;107
