id;value;description;award_date;student_id;teacher_id
2224;-2;Montie Jemison caused a cauldron to explode in Potions.;2024-01-15;638;24
2225;-12;Doreen Flood proved to be incredibly aggressive.;2023-09-10;54;24
2226;-10;Yesterday Mina Lofton happened to be  unsupportive.;2024-01-14;100;13
2227;-4;Six days ago Doreen Flood arrived late to class.;2024-06-09;54;110
2228;-7;Five days ago Beverly Lee was  insensitive.;2024-04-11;932;64
2229;2;Stevie Hatton answered the question outstanding mastery of the concept.;2023-12-29;553;107
2230;3;Yesterday Reuben Woodhouse expressed prominent awareness.;2024-03-17;944;40
2231;2;Two days ago Dave Deller showed outstanding awareness of the subject.;2024-03-03;103;13
2232;-2;A week ago Amy Bainbridge happened to be highly apathetic.;2023-09-15;886;101
2233;2;Today Abby Edwardson expressed  understanding of the concept.;2024-02-22;295;59
2234;-1;Five days ago Susanna Lampkin was caught running in the corridors.;2023-12-06;880;108
2235;-6;Trudy Millar was caught running in the corridors.;2023-11-13;734;1
2236;-1;Emery Dearborn skipped class without permission.;2024-01-17;83;80
2237;-10;A week ago Imelda Golds happened to be remarkably disrespectful.;2023-10-28;164;54
2238;-2;Yesterday Humphrey Weatherwax started being  intolerant.;2024-04-13;29;105
2239;-9;Karly Hayden was very apathetic.;2024-06-01;526;24
2240;-3;Greyson Keate attempted to enter the Forbidden Forest.;2024-03-29;375;44
2241;1;Yesterday Kaylee Ruffer expressed extraordinary skills of the subject matter.;2023-09-09;766;109
2242;-3;Three days ago Babette Lawhead released a Dungbomb in the Great Hall.;2023-10-30;500;40
2243;7;Three days ago Cathleen Lillywhite presented the problem.;2023-09-21;902;90
2244;2;Six days ago Pansy Whitaker gave a demonstration of exceptional understanding.;2023-11-23;827;50
2245;-3;Today Sasha Gibeau was highly unfair.;2023-10-24;986;23
2246;12;A week ago Elaine Blind gave a demonstration of  knowledge of the subject.;2024-03-23;424;29
2247;-9;Three days ago Gunner Dearborn used a forbidden spell.;2023-12-28;112;108
2248;1;Today Merle Welch presented the subject matter.;2024-03-30;663;105
2249;1;A week ago Bardil Adcock answered the question prominent capability of the subject matter.;2023-11-22;451;45
2250;6;Today Lance Laidman continued to be immensely patient.;2023-09-25;592;80
2251;3;Three days ago Dimity MacAskill remained extremely tolerant.;2023-09-11;374;69
2252;-6;Allen Caldwell remained slightly harsh.;2023-12-19;415;51
2253;-2;Six days ago Spencer Britland started being entirely condescending.;2024-06-26;182;33
2254;-2;Charley Lord proved to be  insensitive.;2024-06-17;53;51
2255;-3;Six days ago Charli Monroy continued to be highly demeaning.;2023-09-24;983;36
2256;1;Today Persis Jenson happened to be remarkably fair.;2024-06-08;821;77
2257;-5;Yesterday Nadia Rowe was caught running in the corridors.;2023-12-08;898;5
2258;2;Chloe Lamble started being extraordinarily nurturing.;2023-09-04;296;97
2259;-1;Two days ago Alaina Gamble remained totally strict.;2024-03-19;778;26
2260;-5;Today Ealdgyth Ratcliffe failed to complete homework assignment.;2023-11-25;888;13
2261;-4;Babette Fillingham remained insanely hostile.;2024-05-27;940;74
2262;2;Three days ago Arlo Sharland demonstrated exceptional passion of the subject.;2024-03-12;626;19
2263;-2;Today Hartland Hargrove used a forbidden spell.;2023-10-26;389;76
2264;-1;Today Dustin Cotton happened to be  hostile.;2024-02-27;839;49
2265;1;Today Storm Ballard illustrated the concept with  knowledge.;2023-09-29;334;28
2266;-2;Today Jayson Moore-Bick remained highly strict.;2023-12-22;116;46
2267;-2;Yesterday Julia Shorrock was caught in a restricted section without permission.;2023-09-23;670;39
2268;1;Today Sarina Lovell illustrated the subject matter.;2023-12-20;115;53
2269;-5;Jon Stanford was absurdly unhelpful.;2024-01-05;717;31
2270;-9;A week ago Sutton Stockton disrupted class with inappropriate joke.;2024-05-23;87;25
2271;2;A week ago Julian Fellows explained the problem.;2024-03-03;524;46
2272;1;Phoebe Lamp presented the spell.;2024-02-10;719;96
2273;-1;Today Ruby Haliburton used magic in the corridors between classes.;2024-02-10;180;100
2274;-4;Six days ago Gunner Dearborn used magic in the corridors between classes.;2023-12-22;112;10
2275;5;Four days ago Walt Deyes continued to be wonderfully helpful.;2024-02-15;560;95
2276;1;Penny Mackie explained the topic with notable awareness.;2024-02-06;851;75
2277;2;A week ago Blair Parks started being highly fair.;2024-02-27;205;90
2278;13;Willow Cortright gave a demonstration of notable passion of the spell.;2024-06-03;401;64
2279;-1;Two days ago Pamela Leuty remained extremely disrespectful.;2023-11-25;440;45
2280;-1;A week ago Colman Tickner continued to be shockingly condescending.;2024-04-19;392;78
2281;4;Today Sutton Tinsley continued to be especially thoughtful.;2023-10-30;658;62
2282;-1;A week ago Brooklyn Kenny continued to be absurdly condescending.;2023-12-20;607;46
2283;9;A week ago Sydney Pollard gave a demonstration of appreciable knowledge.;2023-09-18;787;5
2284;-2;Two days ago Bernard Biggs sent a cursed note to another student.;2024-02-26;669;4
2285;-3;Today Cassandra Cross released a Dungbomb in the Great Hall.;2024-03-18;131;46
2286;9;Six days ago Casey Harvey explained the problem.;2023-12-05;170;37
2287;-6;Today Davis Catesby was caught running in the corridors.;2024-06-24;210;52
2288;3;Six days ago Frankie Downing presented the spell.;2023-12-13;86;72
2289;-3;Yesterday Clinton Beadon used magic in the corridors between classes.;2024-04-10;28;81
2290;-4;Three days ago Angelica Maxse started being  manipulative.;2024-05-06;323;8
2291;-12;Sharlene Axon continued to be notoriously harsh.;2023-10-03;701;45
2292;-1;Today Iris Binnington continued to be exceptionally negligent.;2023-09-04;731;39
2293;-1;Today Val Best started being exceptionally dismissive.;2023-10-05;376;17
2294;-4;Four days ago Osbert Jyles sent a cursed note to another student.;2023-09-02;240;35
2295;1;Today Maxine Carell answered the question great skills.;2023-12-17;780;17
2296;8;Xavier Batt demonstrated outstanding understanding.;2024-05-20;37;5
2297;5;Four days ago Kane Lane Fox expressed extraordinary comprehension of the spell.;2024-03-25;47;33
2298;8;Three days ago Jodie McNair-Wilson gave a demonstration of great mastery.;2023-11-25;400;25
2299;12;Today Claire Hancock remained truly generous.;2024-03-12;801;57
2300;3;Today Lila Gillibrand happened to be truly supportive.;2024-04-20;351;33
2301;-6;Three days ago Elektra Bettridge spoke disrespectfully to a professor.;2024-04-01;471;86
2302;-3;Today Noella Paisley started being wildly insensitive.;2024-06-28;102;39
2303;-4;Four days ago Jake Church started being particularly unapproachable.;2023-11-30;290;98
2304;-11;Two days ago Patrice Taylor started being unbelievably aggressive.;2023-12-05;89;2
2305;2;Yesterday Marian Pettit illustrated the spell with outstanding passion.;2023-09-04;536;6
2306;-3;Six days ago Shirley Sayles started being very apathetic.;2024-04-22;693;96
2307;5;Lena Washburn demonstrated  understanding of the topic.;2024-06-05;45;65
2308;9;Today Milward Nichols continued to be amazingly dedicated.;2023-10-01;676;58
2309;-3;Three days ago Lydia Walters was caught in a restricted section without permission.;2024-04-26;40;98
2310;5;Today Shirley Healy remained sincerely trustworthy.;2024-02-23;285;11
2311;1;A week ago Davina Passey demonstrated extraordinary capability of the subject.;2023-10-16;589;1
2312;1;Today Jayson Moore-Bick illustrated the spell with notable intuition.;2024-01-30;116;58
2313;-9;Today Palmer Westcott continued to be  demeaning.;2023-12-09;782;71
2314;3;Three days ago Miriam Monsell was truly considerate.;2024-04-28;621;65
2315;2;Cody Bowser gave a demonstration of exceptional understanding.;2024-05-23;216;92
2316;-1;Valmai Comstock proved to be slightly rude.;2024-01-15;162;62
2317;4;Lorena Garrison remained amazingly nurturing.;2024-04-28;721;99
2318;-4;Yesterday Clive Dadswell started being highly impatient.;2023-09-19;224;63
2319;3;Two days ago Delaney Oxenham continued to be extremely helpful.;2023-09-06;753;14
2320;3;Yesterday Petula Hose illustrated the spell with  skills.;2023-09-16;889;88
2321;-11;Today Madge Abbott released a Dungbomb in the Great Hall.;2023-11-28;483;7
2322;-2;Five days ago Candy Ackland proved to be unbelievably critical.;2023-09-22;163;4
2323;2;Denzil Greaves continued to be especially nurturing.;2024-04-18;954;53
2324;5;Bryan Leuchars proved to be exceptionally motivating.;2024-03-25;863;18
2325;7;Galton Cantrell proved to be outstandingly tolerant.;2024-03-20;982;83
2326;-2;Myra Monk used a forbidden spell.;2024-05-16;187;101
2327;-5;Virginia Bartlet proved to be totally unapproachable.;2024-05-03;476;86
2328;5;Today Dougie Springford expressed  comprehension of the problem.;2023-10-22;412;97
2329;2;Today Andy Arliss illustrated the spell.;2023-10-30;464;72
2330;8;Dobie Heatherly gave a demonstration of  understanding of the spell.;2024-04-11;699;18
2331;5;Oscar Pettigrew remained tremendously compassionate.;2024-02-01;774;7
2332;7;Frankie Downing expressed extraordinary awareness.;2024-03-01;86;46
2333;10;A week ago Dora Calvert explained the problem with outstanding capability.;2024-03-03;603;106
2334;-1;Three days ago Lillie DeSanto proved to be insanely disrespectful.;2023-11-24;459;5
2335;-6;Six days ago Dougie Springford started being surprisingly arrogant.;2023-12-12;412;62
2336;-6;Today Arlo Sharland attempted to enter the Forbidden Forest.;2024-01-01;626;92
2337;8;Today Gemma Arliss started being especially uplifting.;2023-12-05;156;43
2338;5;Jayda Loomis started being genuinely friendly.;2023-11-08;542;96
2339;2;Stevland Maddock presented the subject.;2023-11-01;842;85
2340;-1;Today Venus Gordon released a Dungbomb in the Great Hall.;2023-11-08;92;44
2341;-3;Four days ago Hilary Masland used a forbidden spell.;2024-06-16;634;14
2342;11;Today Harriet Holcomb gave a demonstration of prominent capability.;2023-09-10;994;65
2343;9;Hartland Hargrove presented the spell.;2023-11-21;389;24
2344;-2;Maxine Carell spoke disrespectfully to a professor.;2023-11-15;780;62
2345;3;Hunter Houseman proved to be tremendously inspiring.;2023-10-17;606;15
2346;4;Today Charlyne Capstick continued to be thoughtfully encouraging.;2023-11-02;27;39
2347;3;Zachary McCann demonstrated  skills.;2023-12-04;871;106
2348;5;Today Frances Nolan answered the question exceptional mastery of the spell.;2024-01-24;951;109
2349;5;Terry Geldart demonstrated prominent awareness of the problem.;2024-02-06;783;106
2350;2;Fabienne Beale proved to be genuinely kind.;2024-05-09;612;62
2351;-7;Babette Lawhead was caught in a restricted section without permission.;2023-09-16;500;54
2352;1;Five days ago Godfrey Lusher remained outstandingly tolerant.;2023-10-31;922;30
2353;2;Two days ago Gloria Kovacevski showed noteworthy awareness.;2023-09-15;534;83
2354;-1;Two days ago Lorena Garrison happened to be extremely unapproachable.;2024-05-09;721;85
2355;-4;Five days ago Vicky Conlee failed to complete homework assignment.;2024-01-02;73;50
2356;-1;Kristen Wolfwood happened to be ridiculously critical.;2023-11-11;704;71
2357;-5;Today Whitney Bowes released a Dungbomb in the Great Hall.;2023-09-09;567;72
2358;6;Heidi Fry presented the topic with  comprehension.;2023-09-22;962;44
2359;9;Sam Byron expressed extraordinary passion.;2023-09-28;110;14
2360;-1;Norm Hirst started being notoriously critical.;2023-10-01;879;30
2361;1;Helene Hawks explained the subject.;2023-09-23;434;60
2362;-4;Spring Wolfwood was notoriously inconsiderate.;2024-02-20;252;85
2363;5;Today Vernon Greenfield remained genuinely patient.;2024-01-18;172;54
2364;-2;Five days ago Sam Byron continued to be horribly cold.;2024-01-28;110;85
2365;9;Today Nathanael Donovan happened to be hugely caring.;2023-11-27;637;81
2366;5;Four days ago Quendrida Beachcroft illustrated the spell with appreciable comprehension.;2024-02-07;541;20
2367;-8;Blake Childe was  inflexible.;2024-01-30;118;13
2368;6;Blair Parks showed great knowledge.;2024-06-10;205;32
2369;1;Today Eve Radcliffe started being incredibly considerate.;2023-10-07;743;25
2370;-5;Today Lori Blalock started being very disrespectful.;2024-02-15;960;82
2371;-2;Two days ago Tracy Blakely proved to be utterly rude.;2024-03-10;371;99
2372;3;Six days ago Paige Egginton was outstandingly motivating.;2024-04-30;174;56
2373;3;Four days ago Wilhelm Waterfield started being thoughtfully trustworthy.;2024-02-01;623;1
2374;-3;Yesterday Brody Newbold continued to be extremely hostile.;2024-02-17;948;8
2375;-10;A week ago Kitty Naismith spoke disrespectfully to a professor.;2024-06-14;744;43
2376;2;Today Betsy Rowlings continued to be wholeheartedly tolerant.;2023-12-22;61;109
2377;2;Today Carroll Collings gave a demonstration of exceptional mastery.;2023-11-23;121;82
2378;-6;Five days ago Lionel Jameson failed to complete homework assignment.;2023-09-22;490;10
2379;9;Four days ago Petunia Ford remained very tolerant.;2024-03-12;967;7
2380;-1;Four days ago Mila Marsh remained  inconsiderate.;2024-02-11;908;2
2381;-2;Yesterday Carissa Hartland was insanely negligent.;2024-04-08;573;28
2382;1;Trudy Millar was truly gentle.;2023-10-04;734;79
2383;-8;Today Oscar Crockett continued to be utterly negligent.;2024-04-08;927;39
2384;4;Wilhelm Waterfield remained profoundly helpful.;2023-10-28;623;8
2385;-3;Five days ago Perry Banks started being utterly hostile.;2023-11-23;147;59
2386;3;Five days ago Storm Grenville was exceptionally thoughtful.;2024-04-12;38;43
2387;-6;Today Josie Souttar was entirely demeaning.;2023-09-27;432;44
2388;3;Today Micah Cherrill illustrated the subject matter.;2024-04-03;921;78
2389;1;Five days ago Kathryn Muir started being notably respectful.;2023-11-28;7;78
2390;-7;Elliot Skilling sent a cursed note to another student.;2024-01-16;106;6
2391;2;Today Tom Dunham presented the subject.;2024-01-05;559;42
2392;-5;Two days ago Ashton Warnock remained entirely arrogant.;2023-09-15;491;12
2393;-1;Three days ago Karlee Cheatham used a forbidden spell.;2023-11-10;439;106
2394;1;Today Tammy Bradley presented the subject with  capability.;2024-03-19;579;64
2395;8;Penelope Edgerton answered the question notable mastery of the subject.;2024-04-24;957;110
2396;-1;Today Christy Ivens skipped class without permission.;2023-12-11;77;77
2397;12;Three days ago Muriel Mitchison remained hugely compassionate.;2023-11-27;431;17
2398;-10;Mel Whibley threw food during mealtime.;2023-11-25;201;54
2399;-4;Today Darla Stockton was found wandering after curfew.;2023-10-04;895;73
2400;6;Three days ago Mila Gill started being truly compassionate.;2024-03-22;410;97
2401;-4;Four days ago Kyan Coulson skipped class without permission.;2023-11-03;411;49
2402;1;Pamela Leuty gave a demonstration of prominent awareness of the subject.;2024-02-21;440;20
2403;4;A week ago Tara Frobisher presented the concept with appreciable awareness.;2024-01-06;901;74
2404;2;Three days ago Bobbi Dobb demonstrated  intuition.;2024-05-01;873;25
2405;-8;A week ago Nancy Book remained exceptionally indifferent.;2024-02-07;877;39
2406;13;Yesterday Logan Haver demonstrated  mastery.;2023-10-20;557;86
2407;-4;A week ago Charity Catchpole continued to be highly patronizing.;2024-01-08;640;36
2408;-4;Jeremy Bignot happened to be  intolerant.;2023-11-23;945;92
2409;1;Today Renesmee Franklin happened to be incredibly considerate.;2023-09-09;179;8
2410;6;Today Jacqui Keenum continued to be amazingly encouraging.;2024-01-12;259;70
2411;-5;A week ago Jill Linnell remained wildly manipulative.;2023-11-16;299;89
2412;-1;Jill Yeager was particularly demeaning.;2024-02-20;558;109
2413;2;Ottilie Sailor answered the question notable mastery of the subject.;2023-12-11;96;84
2414;-7;Jacqui Meale sent a cursed note to another student.;2024-05-03;808;54
2415;10;Two days ago Meara Schreider presented the problem.;2023-11-09;428;59
2416;-2;Today Susan Beesley used a forbidden spell.;2023-10-31;520;54
2417;-6;Serena Wix continued to be highly demeaning.;2023-09-10;716;97
2418;-2;Madelyn Aleshire skipped class without permission.;2024-02-21;437;81
2419;-7;Today Brilliana Hope-Johnstone arrived late to class.;2023-12-22;183;54
2420;3;Today Quendrida Chatfield-Taylor discussed the problem with exceptional knowledge.;2023-10-14;247;15
2421;1;Three days ago Dottie Coates explained the problem.;2024-02-29;730;82
2422;-3;Five days ago Colman Tickner happened to be very inconsiderate.;2023-10-31;392;42
2423;-4;Two days ago Lilly Wintle remained totally manipulative.;2024-04-09;809;23
2424;-2;Today Honor Aizer happened to be very inconsiderate.;2024-05-06;841;32
2425;3;Today Tonja Quantrill continued to be genuinely wise.;2024-06-01;903;61
2426;6;Carolina Winter illustrated the subject with exceptional passion.;2023-12-27;859;18
2427;5;Charlee Prickett demonstrated exceptional capability of the topic.;2023-10-31;0;67
2428;1;Sidney Street explained the problem.;2023-10-15;884;20
2429;-7;Lyndsay Allan was overly patronizing.;2023-10-13;713;52
2430;-3;Liza Ainscow disrupted class with inappropriate joke.;2024-01-19;978;93
2431;8;Today Anna Beavers discussed the topic with extraordinary comprehension.;2024-01-07;258;17
2432;-16;Heath Peabody continued to be notoriously unhelpful.;2023-09-03;854;105
2433;3;Three days ago Wilf Stebbins illustrated the subject matter.;2024-06-14;484;5
2434;-9;Three days ago Charles Ponting continued to be extremely apathetic.;2023-09-09;639;33
2435;-4;Casey Peach attempted to enter the Forbidden Forest.;2024-06-28;695;34
2436;1;Meredith Voaden illustrated the subject with noteworthy passion.;2023-09-26;167;70
2437;11;Mila Evans remained outstandingly fair.;2024-06-07;677;68
2438;3;Cody Gilford expressed prominent passion.;2024-06-29;267;54
2439;-5;Three days ago Bobbi Dobb spoke disrespectfully to a professor.;2024-05-16;873;54
2440;-8;Glen Blanton caused a cauldron to explode in Potions.;2024-05-03;318;92
2441;-3;Five days ago Absalom Rodan proved to be ridiculously insensitive.;2023-10-16;692;74
2442;-6;Three days ago Maud Lovett happened to be unbelievably critical.;2023-10-08;510;72
2443;-3;Six days ago Imelda Golds was surprisingly inflexible.;2023-09-25;164;66
2444;-2;Four days ago Charle Poland started being overly aggressive.;2024-05-08;822;51
2445;-3;Four days ago Dave Deller threw food during mealtime.;2024-06-24;103;64
2446;1;Two days ago Carol Anne Gibbons remained thoughtfully approachable.;2023-09-05;311;13
2447;6;Today Audra Wilkes answered the question prominent intuition.;2023-09-14;609;72
2448;-8;Five days ago Spencer Britland started being particularly aggressive.;2023-12-15;182;31
2449;-2;Yesterday Greyson Keate continued to be absurdly unfair.;2024-05-07;375;102
2450;11;Yesterday Candy Heaver demonstrated  awareness.;2023-10-21;939;107
2451;4;Yesterday Oscar Pettigrew was very generous.;2023-12-03;774;38
2452;8;A week ago Brenda Minhinnick proved to be remarkably gentle.;2024-04-13;398;6
2453;-8;Six days ago Vera Calnan caused a cauldron to explode in Potions.;2023-10-10;485;89
2454;-3;Five days ago Bobbi Dobb started being  condescending.;2023-11-13;873;60
2455;-5;Today Clint Aspey sent a cursed note to another student.;2023-09-10;674;3
2456;-3;Shirley Sayles released a Dungbomb in the Great Hall.;2024-01-09;693;14
2457;-3;Yesterday Laurie Ellis disrupted class with inappropriate joke.;2023-10-08;767;103
2458;-4;Five days ago Georgene Ormandy started being wildly negligent.;2024-02-12;117;25
2459;-1;Three days ago Mabel Clyne was caught running in the corridors.;2023-10-22;824;76
2460;2;Three days ago Hodierna Shipp demonstrated  mastery of the spell.;2023-09-10;519;7
2461;-9;Today Mila Evans remained incredibly unapproachable.;2024-01-11;677;49
2462;4;Joyce Peters illustrated the topic.;2024-01-22;836;51
2463;-5;Five days ago Adolf Kraabel continued to be notoriously manipulative.;2024-01-23;260;85
2464;12;Six days ago Adelaide Slade demonstrated extraordinary comprehension of the concept.;2023-09-22;472;39
2465;4;Three days ago Georgina Severin discussed the topic.;2024-06-14;912;21
2466;2;Four days ago Wilma Wallace demonstrated  passion.;2024-01-13;5;64
2467;-4;Two days ago Nathalie Stetson started being surprisingly apathetic.;2024-03-16;868;48
2468;-1;Today Dora Burke proved to be wildly unfair.;2023-09-10;705;100
2469;-1;Storm McCain remained shockingly negligent.;2024-01-06;632;31
2470;-5;Andy Arliss remained very patronizing.;2023-10-06;464;35
2471;4;Caroline Hills illustrated the concept with prominent mastery.;2024-01-21;683;30
2472;-1;Fiona Sargent was caught running in the corridors.;2023-12-31;475;30
2473;-5;Five days ago Wesley Witherspoon arrived late to class.;2024-05-03;278;55
2474;3;Kian Brickey continued to be hugely compassionate.;2023-10-30;862;81
2475;-2;Marie Lockwood threw food during mealtime.;2023-09-18;308;70
2476;-7;Two days ago Olivia Auster continued to be  unfair.;2023-12-03;329;41
2477;4;Myra Monk happened to be deeply tolerant.;2024-02-14;187;84
2478;-7;Two days ago Austin Wolfwood continued to be notoriously disrespectful.;2024-04-29;95;105
2479;4;Today Persis Stott answered the question  mastery.;2024-05-06;647;59
2480;-7;Braxton McCormick continued to be incredibly apathetic.;2024-06-16;203;29
2481;3;Four days ago Lotty Smedley-Aston gave a demonstration of appreciable knowledge of the subject matter.;2023-11-25;84;49
2482;-14;Yesterday Helene Hawks skipped class without permission.;2024-03-16;434;28
2483;3;Kitty Naismith discussed the topic.;2024-06-08;744;1
2484;-3;Four days ago Clark Merrifield continued to be remarkably cold.;2024-04-19;155;31
2485;2;Six days ago Fabienne Beale gave a demonstration of  understanding.;2023-10-17;612;26
2486;1;Palmer Westcott presented the subject.;2024-05-07;782;84
2487;-5;Hunter Wodefold was caught running in the corridors.;2023-09-06;274;35
2488;9;Five days ago Spencer Britland gave a demonstration of  intuition.;2023-12-15;182;19
2489;-2;Today Iris Binnington threw food during mealtime.;2024-05-09;731;106
2490;3;Today Faith Bratt gave a demonstration of  passion.;2024-01-29;97;89
2491;-10;Three days ago Phoebe Lamp was exceptionally condescending.;2023-12-21;719;10
2492;-1;Today Mitch Irving caused a cauldron to explode in Potions.;2023-12-22;754;77
2493;4;Yesterday Willard Jack illustrated the problem.;2024-03-31;914;109
2494;6;Today Kathryn Muir explained the topic with notable comprehension.;2024-01-20;7;17
2495;-2;Four days ago Simon Terral was completely demeaning.;2023-09-21;668;58
2496;9;Jodie Windsor gave a demonstration of extraordinary awareness.;2023-11-02;797;71
2497;3;Today Hal Vernon discussed the subject matter with appreciable passion.;2024-02-10;455;23
2498;6;Today Winston Howorth illustrated the concept.;2024-03-04;303;96
2499;-5;Two days ago Jarrod Longrigg continued to be horribly unfair.;2024-01-24;933;58
2500;-5;Yesterday Renesmee Applegate proved to be highly intolerant.;2024-01-06;448;47
2501;-8;Nadia Bostock was  unhelpful.;2024-01-11;2;98
2502;-2;A week ago Pansy Whitaker happened to be surprisingly insensitive.;2024-06-17;827;64
2503;2;Three days ago Wilf Wale presented the subject.;2024-06-20;756;43
2504;-5;Ingrid Flower started being excessively inflexible.;2023-12-01;749;91
2505;5;Today Julian Fellows illustrated the topic.;2024-05-10;524;28
2506;4;Today Walter Loughton answered the question prominent awareness of the concept.;2024-03-02;171;7
2507;3;Four days ago Damian Blakley discussed the topic with great mastery.;2024-04-13;812;57
2508;7;Today Zedekiah Voyles explained the subject with appreciable skills.;2024-05-16;662;106
2509;-4;Cherry Carmichael happened to be  negligent.;2023-12-23;343;99
2510;-8;Three days ago Hero Sadler remained slightly unfair.;2024-04-17;492;29
2511;-4;Today Palmer Greenwood started being surprisingly unhelpful.;2023-09-07;703;15
2512;-5;Today Patrice Lees skipped class without permission.;2023-12-13;122;50
2513;5;Kathryn Hynds was genuinely caring.;2024-06-29;680;41
2514;-1;Five days ago Joelle Fleishhacker used a forbidden spell.;2024-06-15;243;36
2515;-4;Today Melina Mitchell proved to be utterly indifferent.;2023-12-18;707;41
2516;3;Carly Barley started being sincerely dedicated.;2023-12-17;13;102
2517;-2;Two days ago Regina Rykener skipped class without permission.;2023-12-08;910;40
2518;3;Rebecca Hollingworth continued to be tremendously generous.;2024-06-16;894;30
2519;8;Yesterday Addison Wolfe proved to be notably kind.;2023-09-02;496;29
2520;6;Three days ago Penelope Edgerton proved to be amazingly supportive.;2023-11-22;957;40
2521;5;Christabel Wilkes explained the problem.;2024-01-21;382;87
2522;4;Yesterday Velma Harper answered the question prominent passion.;2024-06-23;293;55
2523;1;Sidney Welliver continued to be extraordinarily generous.;2024-03-10;630;49
2524;-1;Charlotte Tompson continued to be remarkably unapproachable.;2024-02-02;213;7
2525;-6;Today Horace Turnbull happened to be notoriously insensitive.;2023-10-12;222;5
2526;-1;Darla Melville caused a cauldron to explode in Potions.;2024-04-17;386;85
2527;-10;A week ago Deb Spencer spoke disrespectfully to a professor.;2024-06-23;775;45
2528;5;Venus Gordon proved to be amazingly encouraging.;2024-06-26;92;34
2529;4;Today Cecilia Bimpson illustrated the problem with great understanding.;2024-05-05;198;54
2530;-1;Five days ago Sloane Nibbs started being very condescending.;2024-04-30;378;81
2531;5;Three days ago Gregory Spenceley showed noteworthy knowledge of the topic.;2023-12-15;273;8
2532;1;Four days ago Vicky Conlee demonstrated prominent mastery.;2024-03-13;73;11
2533;-3;Today Babette Fillingham was found wandering after curfew.;2023-11-05;940;31
2534;5;Three days ago Carly Barley explained the problem.;2024-03-31;13;40
2535;4;Five days ago Andy Arliss demonstrated  knowledge.;2024-04-01;464;64
2536;-2;Today Penny Atkins was found wandering after curfew.;2023-11-12;814;63
2537;1;Three days ago Gia Myrick presented the subject matter.;2023-11-12;55;74
2538;5;Penelope Broady explained the subject matter with appreciable awareness.;2024-04-10;441;107
2539;-1;Jayson Moore-Bick proved to be  inconsiderate.;2023-11-02;116;84
2540;-2;Three days ago Danna Noakes remained horribly demeaning.;2024-02-02;466;97
2541;5;Today Heidi Fry presented the subject matter with  comprehension.;2023-12-06;962;19
2542;-4;Today Anna Beavers was caught running in the corridors.;2023-11-14;258;23
2543;5;A week ago Miranda Wattis showed  intuition of the spell.;2024-03-21;234;64
2544;-8;Four days ago Celinda Teresi attempted to enter the Forbidden Forest.;2024-04-02;991;31
2545;2;Ronald Aarons demonstrated noteworthy knowledge of the subject matter.;2024-05-06;489;22
2546;5;Three days ago Chandler Parr explained the subject matter.;2024-04-01;574;71
2547;-6;Denzel Sherry remained incredibly unhelpful.;2024-03-18;257;88
2548;-2;Elaine Blind threw food during mealtime.;2024-02-06;424;67
2549;-4;A week ago Karin Twort remained ridiculously manipulative.;2023-10-16;636;108
2550;5;Two days ago Barb Reckord discussed the concept.;2024-05-26;306;78
2551;1;Susanna Lampkin explained the subject matter.;2023-11-19;880;81
2552;9;Lena Washburn explained the topic.;2023-11-24;45;100
2553;1;Five days ago Meara Schreider happened to be wonderfully helpful.;2023-12-12;428;77
2554;2;Six days ago Julianne Vann started being tremendously dedicated.;2024-05-04;565;12
2555;-4;Marshall Blakeley was found wandering after curfew.;2023-10-26;899;43
2556;-3;A week ago Leona Beesley happened to be highly disrespectful.;2023-12-19;242;53
2557;2;Two days ago Jonni Miller gave a demonstration of outstanding awareness.;2023-12-30;918;1
2558;2;Today Heath Peabody gave a demonstration of great intuition of the problem.;2023-09-01;854;37
2559;-5;Two days ago Maverick Page started being incredibly intolerant.;2024-01-12;508;37
2560;2;Today Demi Brazil answered the question notable awareness of the spell.;2024-03-14;370;57
2561;2;Three days ago Barb Reckord discussed the topic with  passion.;2024-06-07;306;62
2562;-1;Six days ago Karin Twort happened to be totally unhelpful.;2024-04-14;636;104
2563;1;Today Fabienne Howfield showed notable knowledge.;2023-12-19;515;39
2564;7;Darla Wixom showed appreciable intuition.;2024-02-21;22;105
2565;-3;Today Hervey Hawkins proved to be surprisingly disrespectful.;2023-11-20;332;17
2566;-10;Today Janey Updike proved to be absurdly hostile.;2023-12-10;65;48
2567;4;Today Gloria Round showed appreciable intuition of the spell.;2023-12-10;301;37
2568;3;Today Madelyn Aleshire answered the question  skills.;2023-11-20;437;26
2569;-3;A week ago Salma Asplin released a Dungbomb in the Great Hall.;2024-05-27;26;28
2570;-11;Marie Lockwood was  cold.;2024-06-19;308;76
2571;4;Meara Aiken explained the spell.;2024-02-27;272;7
2572;1;Morgan Mackie showed great passion of the subject.;2024-03-28;546;71
2573;3;Today Duke Finn showed noteworthy skills of the subject matter.;2024-05-13;321;106
2574;-8;Today Clinton Beadon happened to be insanely unfair.;2023-11-04;28;12
2575;2;Today Swaine Zeal expressed exceptional understanding.;2024-04-25;671;12
2576;3;Yesterday Giselle Batson was wonderfully tolerant.;2023-10-15;93;110
2577;-7;Gage Collins was found wandering after curfew.;2023-10-25;9;96
2578;-3;Five days ago Storm McCain started being  inconsiderate.;2023-10-19;632;19
2579;-2;Six days ago Penny Mackie attempted to enter the Forbidden Forest.;2023-09-01;851;39
