id;value;award_date;student_id;subject_id;teacher_id
26810;P;2023-06-14;479;48;57
26811;O;2024-06-23;479;48;57
26812;A;2023-09-25;479;54;66
26813;D;2023-08-23;479;54;66
26814;D;2023-01-17;479;59;72
26815;A;2023-06-17;479;59;72
26816;T;2024-12-30;479;64;21
26817;T;2024-01-08;479;64;21
26818;O;2023-02-06;479;64;21
26819;E;2023-03-25;479;64;21
26820;D;2024-02-13;479;64;21
26821;A;2023-06-01;479;69;3
26822;E;2024-09-16;479;69;3
26823;A;2024-04-03;479;69;3
26824;A;2023-04-25;479;69;3
26825;O;2024-05-26;479;74;5
26826;E;2023-06-06;479;74;5
26827;T;2023-11-20;479;76;27
26828;A;2024-04-13;479;76;27
26829;O;2023-10-19;479;76;27
26830;O;2023-07-04;484;6;96
26831;P;2024-04-22;484;6;96
26832;E;2023-01-08;484;13;85
26833;E;2024-02-12;484;13;85
26834;A;2023-02-19;484;13;85
26835;T;2023-08-04;484;13;85
26836;A;2024-07-01;484;13;85
26837;O;2023-11-02;484;20;59
26838;D;2023-08-27;484;20;59
26839;T;2024-07-10;484;20;59
26840;T;2024-02-18;484;34;39
26841;E;2023-12-31;484;34;39
26842;D;2023-03-26;484;34;39
26843;A;2023-02-20;484;48;57
26844;O;2023-02-26;484;48;57
26845;D;2024-08-29;484;54;66
26846;T;2023-03-08;484;54;66
26847;P;2024-12-06;484;64;21
26848;O;2024-03-05;484;64;21
26849;O;2024-05-25;484;64;21
26850;T;2023-05-09;484;74;5
26851;D;2024-12-09;484;74;5
26852;P;2024-04-20;484;74;5
26853;O;2024-11-23;484;74;5
26854;E;2023-10-24;484;74;5
26855;T;2023-03-10;484;76;27
26856;O;2024-01-09;484;76;27
26857;P;2024-12-08;484;76;27
26858;O;2023-07-21;484;76;27
26859;P;2024-02-20;486;6;96
26860;P;2023-07-22;486;6;96
26861;A;2024-04-25;486;6;96
26862;A;2024-04-04;486;6;96
26863;E;2023-07-27;486;13;85
26864;P;2024-09-09;486;13;85
26865;P;2023-11-01;486;20;59
26866;T;2024-01-16;486;20;59
26867;T;2023-10-01;486;27;4
26868;T;2023-06-03;486;27;4
26869;T;2024-09-03;486;27;4
26870;A;2024-08-18;486;27;4
26871;P;2023-12-25;486;27;4
26872;E;2024-07-17;486;34;39
26873;O;2023-10-31;486;34;39
26874;O;2024-11-07;486;34;39
26875;E;2024-01-24;486;34;39
26876;O;2023-05-23;486;34;39
26877;O;2023-08-20;486;48;57
26878;E;2024-05-13;486;48;57
26879;P;2023-02-01;486;54;66
26880;D;2024-09-16;486;54;66
26881;D;2023-06-07;486;59;72
26882;A;2024-07-01;486;59;72
26883;D;2024-11-29;486;59;72
26884;O;2024-12-05;486;59;72
26885;P;2024-04-07;486;64;21
26886;A;2024-04-06;486;64;21
26887;P;2023-05-01;486;64;21
26888;A;2024-07-27;486;64;21
26889;T;2023-07-17;486;74;5
26890;A;2023-01-02;486;74;5
26891;O;2023-06-10;486;74;5
26892;A;2024-10-29;486;74;5
26893;D;2023-11-07;486;76;27
26894;A;2024-07-22;486;76;27
26895;D;2023-08-25;486;76;27
26896;T;2023-08-10;487;6;96
26897;P;2023-07-07;487;6;96
26898;P;2024-08-15;487;13;85
26899;A;2023-12-07;487;13;85
26900;A;2024-08-21;487;13;85
26901;D;2023-09-30;487;27;4
26902;T;2024-02-11;487;27;4
26903;T;2024-04-02;487;34;39
26904;P;2024-09-13;487;34;39
26905;T;2023-07-31;487;41;34
26906;A;2023-01-05;487;41;34
26907;P;2023-12-14;487;48;57
26908;T;2023-12-08;487;48;57
26909;P;2023-12-01;487;48;57
26910;P;2023-04-10;487;48;57
26911;T;2023-01-06;487;54;66
26912;D;2023-04-17;487;54;66
26913;A;2024-07-06;487;54;66
26914;E;2024-03-06;487;54;66
26915;T;2023-10-26;487;59;72
26916;P;2024-06-30;487;59;72
26917;E;2023-03-08;487;59;72
26918;A;2023-08-15;487;59;72
26919;O;2023-07-29;487;59;72
26920;D;2024-03-19;487;69;3
26921;A;2024-10-30;487;69;3
26922;T;2023-06-16;487;74;5
26923;A;2024-12-03;487;74;5
26924;A;2023-11-30;487;74;5
26925;A;2023-06-18;487;76;27
26926;D;2024-06-08;487;76;27
26927;D;2023-02-07;487;76;27
26928;T;2024-12-15;487;76;27
26929;E;2023-12-29;495;13;85
26930;E;2023-11-17;495;13;85
26931;E;2023-10-08;495;20;59
26932;T;2023-07-29;495;20;59
26933;P;2024-10-01;495;20;59
26934;D;2024-06-04;495;20;59
26935;T;2023-02-16;495;27;4
26936;P;2024-07-26;495;27;4
26937;A;2024-09-19;495;27;4
26938;A;2024-01-24;495;27;4
26939;E;2024-08-20;495;27;4
26940;O;2023-07-08;495;34;39
26941;T;2024-11-10;495;34;39
26942;O;2024-07-07;495;41;34
26943;D;2023-03-09;495;41;34
26944;T;2024-12-22;495;41;34
26945;O;2023-02-04;495;41;34
26946;O;2024-02-08;495;48;57
26947;E;2023-04-21;495;48;57
26948;D;2024-03-22;495;48;57
26949;E;2023-04-05;495;48;57
26950;A;2024-08-12;495;48;57
26951;T;2023-06-08;495;54;66
26952;O;2024-12-19;495;54;66
26953;O;2024-12-19;495;54;66
26954;O;2024-06-09;495;54;66
26955;A;2023-12-23;495;59;72
26956;O;2024-01-05;495;59;72
26957;D;2023-06-12;495;59;72
26958;A;2024-10-09;495;64;21
26959;T;2023-10-29;495;64;21
26960;D;2024-12-02;495;64;21
26961;O;2023-05-17;495;64;21
26962;P;2024-01-18;495;69;3
26963;P;2024-05-08;495;69;3
26964;A;2024-02-10;495;69;3
26965;P;2024-11-06;495;69;3
26966;O;2024-04-08;495;69;3
26967;D;2023-09-29;495;74;5
26968;P;2024-08-11;495;74;5
26969;P;2023-07-26;495;74;5
26970;E;2024-12-12;495;74;5
26971;E;2023-06-04;495;74;5
26972;P;2024-07-06;502;6;96
26973;D;2023-09-06;502;6;96
26974;P;2024-06-29;502;6;96
26975;E;2024-03-31;502;6;96
26976;T;2023-12-17;502;6;96
26977;O;2023-10-13;502;13;85
26978;T;2023-08-30;502;13;85
26979;A;2024-05-22;502;20;59
26980;E;2023-09-06;502;20;59
26981;D;2024-03-06;502;34;39
26982;A;2024-07-21;502;34;39
26983;D;2023-08-15;502;41;34
26984;P;2023-12-20;502;41;34
26985;A;2023-09-09;502;41;34
26986;O;2023-05-23;502;48;57
26987;P;2024-04-26;502;48;57
26988;E;2024-08-18;502;54;66
26989;D;2024-05-24;502;54;66
26990;P;2023-11-12;502;54;66
26991;P;2023-08-20;502;54;66
26992;T;2023-05-24;502;54;66
26993;A;2024-01-23;502;59;72
26994;O;2023-01-26;502;59;72
26995;O;2023-01-22;502;59;72
26996;T;2023-11-02;502;59;72
26997;P;2023-04-25;502;59;72
26998;T;2023-11-03;502;64;21
26999;A;2024-11-22;502;64;21
27000;P;2023-03-28;502;64;21
27001;O;2023-08-15;502;69;3
27002;D;2024-02-12;502;69;3
27003;A;2024-05-04;502;69;3
27004;O;2024-08-17;502;69;3
27005;A;2024-02-01;502;69;3
27006;A;2023-04-11;516;13;85
27007;D;2024-06-02;516;13;85
27008;E;2023-01-21;516;13;85
27009;A;2023-05-28;516;13;85
27010;D;2023-02-25;516;41;34
27011;E;2023-12-20;516;41;34
27012;D;2023-03-26;516;41;34
27013;D;2023-04-24;516;54;66
27014;P;2023-08-16;516;54;66
27015;T;2024-10-04;516;54;66
27016;O;2024-09-25;516;54;66
27017;D;2023-03-08;516;54;66
27018;T;2024-02-06;516;59;72
27019;O;2024-10-23;516;59;72
27020;A;2024-11-27;516;64;21
27021;E;2023-10-22;516;64;21
27022;P;2024-03-03;516;64;21
27023;E;2024-08-19;516;64;21
27024;P;2023-02-24;516;74;5
27025;A;2023-08-31;516;74;5
27026;E;2023-04-07;516;74;5
27027;A;2024-03-10;516;74;5
27028;T;2024-06-23;516;74;5
27029;A;2024-05-11;516;76;27
27030;A;2023-02-07;516;76;27
27031;E;2023-07-28;516;76;27
27032;D;2023-06-26;517;6;96
27033;A;2024-06-04;517;6;96
27034;D;2023-06-21;517;27;4
27035;E;2024-10-06;517;27;4
27036;O;2024-04-24;517;27;4
27037;T;2023-08-12;517;34;39
27038;T;2024-01-07;517;34;39
27039;A;2023-02-12;517;34;39
27040;A;2023-06-29;517;34;39
27041;A;2024-10-20;517;48;57
27042;A;2024-04-01;517;48;57
27043;O;2023-05-30;517;59;72
27044;D;2024-05-12;517;59;72
27045;T;2023-03-30;517;64;21
27046;A;2023-09-04;517;64;21
27047;E;2024-12-03;517;64;21
27048;P;2024-10-24;517;64;21
27049;A;2023-04-22;517;64;21
27050;A;2024-07-28;517;74;5
27051;A;2024-07-31;517;74;5
27052;T;2023-09-18;517;74;5
27053;T;2023-07-21;524;13;85
27054;P;2024-05-01;524;13;85
27055;D;2024-04-19;524;13;85
27056;A;2024-06-05;524;13;85
27057;O;2024-02-12;524;20;59
27058;P;2023-07-15;524;20;59
27059;D;2024-10-23;524;20;59
27060;E;2024-12-26;524;27;4
27061;O;2024-01-31;524;27;4
27062;O;2023-02-05;524;27;4
27063;P;2023-11-04;524;41;34
27064;O;2023-11-03;524;41;34
27065;T;2023-08-07;524;59;72
27066;O;2023-04-03;524;59;72
27067;O;2023-09-04;524;59;72
27068;E;2024-06-27;524;59;72
27069;T;2024-04-27;524;64;21
27070;T;2024-07-23;524;64;21
27071;D;2024-01-12;524;64;21
27072;E;2023-10-09;524;64;21
27073;A;2023-10-31;524;69;3
27074;T;2024-10-11;524;69;3
27075;D;2024-11-22;534;6;96
27076;E;2023-10-26;534;6;96
27077;D;2024-01-05;534;6;96
27078;P;2023-04-17;534;6;96
27079;T;2023-08-26;534;6;96
27080;T;2023-06-09;534;13;85
27081;A;2024-02-02;534;13;85
27082;O;2023-06-09;534;13;85
27083;O;2024-11-28;534;13;85
27084;O;2023-05-15;534;27;4
27085;D;2024-04-19;534;27;4
27086;O;2023-05-21;534;27;4
27087;D;2024-04-12;534;27;4
27088;T;2023-06-26;534;34;39
27089;O;2024-12-17;534;34;39
27090;E;2024-03-13;534;34;39
27091;D;2023-09-02;534;41;34
27092;D;2023-05-30;534;41;34
27093;E;2024-04-15;534;41;34
27094;T;2024-06-21;534;41;34
27095;E;2023-06-05;534;48;57
27096;O;2023-05-13;534;48;57
27097;P;2023-08-05;534;48;57
27098;D;2024-08-12;534;54;66
27099;P;2024-08-04;534;54;66
27100;O;2023-12-24;534;54;66
27101;E;2023-09-02;534;54;66
27102;A;2024-07-04;534;54;66
27103;A;2023-05-26;534;59;72
27104;A;2024-03-01;534;59;72
27105;E;2024-08-07;534;59;72
27106;D;2023-10-03;534;69;3
27107;P;2024-08-24;534;69;3
27108;T;2024-11-22;534;74;5
27109;P;2024-07-16;534;74;5
27110;D;2024-04-07;534;74;5
27111;E;2023-10-06;536;6;96
27112;D;2023-06-16;536;6;96
27113;P;2023-03-10;536;13;85
27114;T;2024-02-23;536;13;85
27115;A;2024-02-27;536;20;59
27116;P;2024-09-18;536;20;59
27117;T;2023-07-28;536;20;59
27118;O;2024-11-09;536;20;59
27119;P;2024-02-15;536;20;59
27120;O;2023-11-16;536;34;39
27121;P;2023-10-08;536;34;39
27122;E;2024-01-07;536;34;39
27123;P;2023-01-21;536;41;34
27124;D;2023-07-17;536;41;34
27125;T;2023-07-30;536;41;34
27126;P;2024-06-02;536;41;34
27127;A;2023-07-30;536;41;34
27128;P;2024-11-03;536;54;66
27129;A;2023-12-16;536;54;66
27130;D;2023-10-30;536;54;66
27131;A;2024-10-10;536;54;66
27132;P;2024-12-29;536;59;72
27133;D;2023-04-18;536;59;72
27134;P;2023-10-03;536;59;72
27135;P;2023-12-06;536;59;72
27136;A;2024-12-29;536;64;21
27137;E;2024-07-06;536;64;21
27138;T;2023-02-03;536;64;21
27139;O;2024-10-30;536;69;3
27140;A;2024-12-25;536;69;3
27141;T;2023-06-14;536;69;3
27142;E;2024-02-28;536;69;3
27143;E;2023-07-04;536;76;27
27144;O;2024-09-29;536;76;27
27145;O;2024-04-08;536;76;27
27146;T;2024-03-02;536;76;27
27147;P;2023-12-15;542;6;96
27148;O;2023-07-12;542;6;96
27149;O;2023-04-19;542;6;96
27150;D;2023-12-07;542;6;96
27151;O;2023-05-16;542;6;96
27152;D;2023-09-19;542;13;85
27153;A;2023-07-26;542;13;85
27154;D;2024-05-09;542;20;59
27155;A;2023-02-28;542;20;59
27156;E;2024-09-24;542;27;4
27157;E;2024-08-28;542;27;4
27158;A;2023-09-22;542;41;34
27159;P;2023-12-30;542;41;34
27160;O;2024-04-25;542;41;34
27161;E;2023-06-13;542;41;34
27162;T;2024-08-31;542;41;34
27163;A;2024-12-02;542;48;57
27164;P;2023-01-30;542;48;57
27165;P;2023-12-18;542;59;72
27166;O;2023-03-06;542;59;72
27167;E;2024-07-03;542;59;72
27168;P;2024-05-14;542;59;72
27169;O;2023-06-25;542;59;72
27170;P;2023-10-31;542;69;3
27171;D;2023-05-08;542;69;3
27172;D;2024-07-15;542;69;3
27173;A;2024-05-05;542;69;3
27174;O;2023-03-04;542;74;5
27175;D;2024-02-15;542;74;5
27176;E;2024-02-06;542;74;5
27177;T;2023-02-22;542;74;5
27178;P;2024-11-12;542;76;27
27179;D;2024-03-12;542;76;27
27180;O;2024-05-05;542;76;27
27181;D;2023-12-17;542;76;27
27182;A;2023-06-11;542;76;27
27183;O;2023-12-16;553;6;96
27184;P;2023-04-01;553;6;96
27185;D;2023-03-30;553;13;85
27186;P;2023-07-01;553;13;85
27187;E;2024-10-02;553;13;85
27188;P;2024-07-18;553;13;85
27189;E;2023-03-04;553;20;59
27190;E;2023-02-25;553;20;59
27191;D;2024-10-20;553;20;59
27192;T;2024-04-14;553;20;59
27193;E;2023-03-20;553;27;4
27194;E;2023-10-07;553;27;4
27195;T;2023-12-05;553;27;4
27196;P;2024-07-30;553;34;39
27197;E;2024-12-19;553;34;39
27198;T;2024-05-12;553;54;66
27199;D;2024-08-16;553;54;66
27200;D;2024-11-18;553;54;66
27201;T;2024-06-18;553;59;72
27202;P;2023-03-27;553;59;72
27203;T;2024-12-06;553;59;72
27204;P;2024-12-28;553;64;21
27205;E;2024-05-10;553;64;21
27206;D;2024-12-15;560;13;85
27207;O;2023-11-15;560;13;85
27208;A;2023-05-26;560;13;85
27209;T;2023-05-06;560;13;85
27210;A;2024-03-20;560;20;59
27211;E;2023-10-26;560;20;59
27212;P;2024-11-19;560;20;59
27213;O;2024-09-08;560;20;59
27214;T;2024-06-10;560;20;59
27215;T;2024-10-27;560;27;4
27216;E;2023-05-26;560;27;4
27217;D;2024-05-22;560;27;4
27218;T;2023-08-29;560;34;39
27219;O;2024-08-08;560;34;39
27220;O;2024-08-24;560;34;39
27221;T;2023-09-13;560;41;34
27222;O;2023-12-02;560;41;34
27223;A;2024-07-01;560;59;72
27224;P;2024-02-09;560;59;72
27225;P;2023-12-26;560;59;72
27226;T;2024-06-29;560;64;21
27227;O;2023-04-04;560;64;21
27228;A;2024-03-14;560;64;21
27229;T;2024-09-10;560;64;21
27230;O;2023-01-12;560;64;21
27231;D;2023-05-08;560;69;3
27232;E;2024-01-25;560;69;3
27233;T;2024-09-08;560;76;27
27234;D;2023-07-11;560;76;27
27235;T;2023-03-24;560;76;27
27236;A;2024-06-16;560;76;27
27237;A;2023-02-16;560;76;27
27238;E;2023-04-12;571;20;59
27239;T;2023-02-28;571;20;59
27240;P;2023-11-03;571;34;39
27241;O;2023-04-02;571;34;39
27242;O;2023-05-28;571;34;39
27243;A;2023-12-11;571;34;39
27244;D;2023-06-28;571;48;57
27245;D;2023-03-15;571;48;57
27246;P;2024-05-20;571;48;57
27247;T;2024-12-11;571;54;66
27248;A;2023-11-30;571;54;66
27249;P;2024-01-08;571;54;66
27250;P;2023-09-15;571;54;66
27251;E;2024-02-24;571;59;72
27252;T;2023-06-17;571;59;72
27253;A;2023-10-14;571;59;72
27254;D;2023-07-25;571;69;3
27255;P;2024-01-16;571;69;3
27256;E;2023-12-17;571;69;3
27257;E;2023-10-12;571;69;3
27258;O;2024-12-10;571;74;5
27259;A;2023-10-18;571;74;5
27260;E;2023-09-15;571;76;27
27261;A;2023-06-12;571;76;27
27262;O;2023-12-30;571;76;27
27263;P;2023-07-24;574;6;96
27264;T;2024-07-02;574;6;96
27265;T;2024-02-15;574;6;96
27266;T;2024-09-24;574;6;96
27267;O;2023-03-18;574;6;96
27268;P;2024-08-05;574;13;85
27269;A;2024-05-08;574;13;85
27270;A;2023-12-03;574;13;85
27271;P;2024-05-22;574;13;85
27272;A;2024-12-09;574;34;39
27273;T;2024-09-05;574;34;39
27274;P;2024-05-21;574;34;39
27275;A;2024-08-10;574;34;39
27276;A;2024-04-25;574;34;39
27277;T;2024-01-22;574;41;34
27278;P;2023-04-20;574;41;34
27279;P;2023-07-31;574;41;34
27280;D;2023-09-12;574;48;57
27281;P;2024-08-26;574;48;57
27282;E;2024-12-14;574;59;72
27283;D;2024-02-29;574;59;72
27284;A;2024-01-18;574;64;21
27285;E;2024-10-04;574;64;21
27286;O;2023-01-26;574;64;21
27287;D;2023-06-27;574;74;5
27288;A;2023-09-28;574;74;5
27289;O;2024-06-03;574;74;5
27290;D;2024-09-06;574;74;5
27291;D;2023-04-11;585;13;85
27292;O;2023-02-11;585;13;85
27293;A;2024-09-22;585;27;4
27294;D;2023-07-11;585;27;4
27295;T;2024-10-08;585;41;34
27296;A;2023-06-17;585;41;34
27297;E;2024-10-15;585;59;72
27298;O;2023-11-24;585;59;72
27299;P;2023-03-30;585;64;21
27300;E;2023-12-24;585;64;21
27301;O;2023-02-05;585;64;21
27302;D;2024-07-20;585;69;3
27303;O;2024-01-09;585;69;3
27304;E;2024-08-14;585;74;5
27305;E;2023-12-04;585;74;5
27306;A;2024-09-10;585;74;5
27307;T;2024-02-07;596;6;96
27308;E;2023-01-13;596;6;96
27309;P;2023-06-15;596;13;85
27310;D;2023-07-13;596;13;85
27311;T;2023-03-19;596;13;85
27312;O;2023-08-09;596;13;85
27313;A;2023-08-19;596;20;59
27314;D;2023-07-23;596;20;59
27315;D;2024-10-17;596;20;59
27316;T;2023-02-02;596;20;59
27317;A;2024-01-28;596;27;4
27318;D;2024-06-15;596;27;4
27319;P;2023-12-03;596;27;4
27320;D;2023-10-14;596;54;66
27321;O;2024-01-27;596;54;66
27322;E;2023-05-14;596;54;66
27323;E;2023-09-22;596;59;72
27324;O;2024-09-09;596;59;72
27325;O;2023-08-30;596;59;72
27326;A;2023-03-19;596;59;72
27327;A;2024-08-05;596;64;21
27328;A;2024-09-27;596;64;21
27329;O;2023-04-28;596;64;21
27330;A;2023-10-03;596;64;21
27331;O;2024-07-07;596;64;21
27332;E;2024-12-06;596;69;3
27333;D;2023-03-20;596;69;3
27334;T;2023-08-25;596;69;3
27335;D;2023-05-14;596;76;27
27336;P;2024-04-11;596;76;27
27337;P;2023-07-28;625;13;85
27338;E;2024-10-09;625;13;85
27339;P;2024-10-22;625;13;85
27340;P;2023-12-10;625;13;85
27341;A;2024-11-04;625;20;59
27342;E;2024-04-24;625;20;59
27343;T;2023-12-14;625;20;59
27344;P;2024-10-06;625;20;59
27345;A;2023-04-23;625;20;59
27346;A;2023-07-05;625;27;4
27347;P;2024-03-08;625;27;4
27348;T;2023-08-11;625;27;4
27349;E;2023-01-23;625;27;4
27350;D;2023-09-06;625;27;4
27351;O;2024-08-16;625;41;34
27352;P;2024-11-12;625;41;34
27353;O;2023-11-07;625;54;66
27354;O;2023-06-27;625;54;66
27355;A;2024-02-04;625;54;66
27356;P;2023-02-25;625;54;66
27357;D;2024-07-24;625;54;66
27358;D;2023-12-08;625;59;72
27359;D;2023-12-08;625;59;72
27360;P;2024-08-24;625;59;72
27361;E;2024-07-27;625;59;72
27362;T;2023-04-01;625;59;72
27363;A;2024-09-19;625;64;21
27364;T;2023-03-22;625;64;21
27365;O;2024-07-01;625;69;3
27366;D;2024-10-18;625;69;3
27367;P;2023-07-12;625;69;3
27368;O;2024-02-09;625;69;3
27369;T;2024-12-26;638;6;96
27370;D;2023-08-27;638;6;96
27371;P;2023-11-01;638;6;96
27372;T;2024-10-25;638;6;96
27373;P;2024-10-13;638;13;85
27374;O;2024-10-17;638;13;85
27375;E;2024-09-19;638;20;59
27376;T;2023-04-29;638;20;59
27377;E;2024-02-03;638;34;39
27378;D;2023-09-03;638;34;39
27379;P;2023-06-06;638;34;39
27380;O;2023-04-12;638;34;39
27381;P;2024-12-18;638;41;34
27382;O;2024-04-16;638;41;34
27383;D;2024-04-05;638;59;72
27384;A;2024-04-10;638;59;72
27385;T;2023-05-08;638;59;72
27386;O;2024-06-17;638;59;72
27387;P;2023-10-31;638;64;21
27388;O;2023-07-24;638;64;21
27389;D;2023-09-24;638;69;3
27390;D;2023-12-15;638;69;3
27391;D;2024-08-15;638;69;3
27392;A;2023-11-15;638;69;3
27393;A;2024-03-10;638;69;3
27394;O;2023-02-15;638;74;5
27395;A;2023-03-15;638;74;5
27396;T;2023-01-20;638;74;5
27397;O;2024-04-25;638;74;5
27398;P;2023-10-07;638;74;5
27399;O;2024-12-31;638;76;27
27400;O;2024-12-09;638;76;27
27401;O;2024-01-27;638;76;27
27402;E;2024-11-09;638;76;27
27403;D;2023-05-07;638;76;27
27404;D;2023-04-25;658;6;96
27405;P;2024-03-05;658;6;96
27406;O;2023-11-08;658;13;85
27407;O;2023-05-27;658;13;85
27408;T;2023-07-17;658;13;85
27409;O;2023-08-10;658;13;85
27410;T;2024-05-23;658;13;85
27411;P;2024-11-10;658;20;59
27412;D;2024-06-15;658;20;59
27413;P;2024-04-02;658;20;59
27414;A;2024-02-01;658;20;59
27415;P;2023-01-21;658;27;4
27416;D;2023-11-07;658;27;4
27417;A;2023-07-27;658;27;4
27418;T;2024-01-19;658;27;4
27419;O;2024-10-10;658;34;39
27420;E;2024-05-13;658;34;39
27421;E;2023-11-12;658;34;39
27422;A;2024-06-14;658;34;39
27423;O;2024-03-12;658;41;34
27424;E;2023-09-29;658;41;34
27425;O;2024-09-21;658;41;34
27426;O;2023-09-04;658;41;34
27427;P;2024-01-15;658;48;57
27428;P;2024-10-05;658;48;57
27429;D;2024-07-18;658;48;57
27430;E;2024-09-15;658;48;57
27431;T;2024-09-07;658;48;57
27432;O;2023-11-30;658;54;66
27433;O;2023-06-25;658;54;66
27434;E;2023-09-26;658;54;66
27435;O;2024-06-25;658;54;66
27436;T;2023-01-23;658;54;66
27437;A;2024-05-20;658;59;72
27438;P;2024-09-21;658;59;72
27439;E;2023-10-20;658;59;72
27440;O;2023-07-22;658;59;72
27441;P;2024-01-15;658;59;72
27442;D;2023-04-13;658;64;21
27443;A;2024-06-30;658;64;21
27444;P;2023-12-23;658;64;21
27445;O;2024-06-21;658;64;21
27446;P;2024-04-16;658;64;21
27447;O;2023-01-30;658;69;3
27448;D;2023-03-16;658;69;3
27449;D;2024-11-29;658;69;3
27450;P;2024-08-29;658;69;3
27451;T;2024-07-11;658;69;3
27452;O;2024-05-06;671;6;96
27453;P;2023-02-02;671;6;96
27454;T;2023-04-21;671;6;96
27455;P;2023-01-26;671;6;96
27456;T;2023-10-23;671;6;96
27457;T;2024-12-04;671;13;85
27458;D;2023-12-25;671;13;85
27459;T;2023-05-16;671;13;85
27460;T;2023-03-26;671;13;85
27461;D;2024-03-31;671;13;85
27462;T;2024-07-07;671;27;4
27463;T;2023-06-18;671;27;4
27464;D;2024-06-08;671;27;4
27465;P;2024-08-21;671;27;4
27466;D;2024-09-28;671;27;4
27467;O;2023-03-20;671;34;39
27468;E;2023-02-23;671;34;39
27469;P;2023-01-22;671;34;39
27470;E;2024-01-03;671;34;39
27471;D;2023-12-14;671;41;34
27472;T;2024-07-05;671;41;34
27473;T;2023-12-28;671;41;34
27474;P;2024-05-23;671;41;34
27475;P;2023-10-07;671;41;34
27476;O;2023-12-31;671;48;57
27477;A;2023-08-18;671;48;57
27478;P;2023-02-22;671;48;57
27479;D;2024-05-28;671;48;57
27480;E;2023-07-16;671;48;57
27481;A;2023-06-24;671;54;66
27482;A;2024-06-08;671;54;66
27483;P;2024-07-21;671;54;66
27484;E;2024-04-21;671;59;72
27485;D;2024-12-19;671;59;72
27486;P;2024-08-08;671;59;72
27487;P;2024-07-02;671;59;72
27488;E;2024-09-10;671;59;72
27489;A;2023-01-14;671;64;21
27490;A;2023-09-20;671;64;21
27491;A;2024-08-15;671;69;3
27492;T;2024-08-05;671;69;3
27493;E;2024-02-14;671;69;3
27494;P;2023-08-09;677;6;96
27495;D;2023-08-10;677;6;96
27496;D;2023-04-14;677;6;96
27497;T;2024-08-02;677;34;39
27498;D;2023-04-19;677;34;39
27499;D;2023-08-11;677;34;39
27500;P;2023-02-15;677;48;57
27501;A;2023-10-11;677;48;57
27502;P;2024-04-07;677;54;66
27503;O;2024-06-24;677;54;66
27504;E;2024-12-16;677;54;66
27505;P;2023-05-27;677;54;66
27506;T;2023-05-21;677;59;72
27507;A;2024-05-16;677;59;72
27508;E;2024-11-18;677;59;72
27509;D;2024-07-17;677;59;72
27510;D;2023-11-24;677;59;72
27511;O;2023-11-06;677;64;21
27512;A;2024-12-06;677;64;21
27513;D;2023-02-18;677;64;21
27514;E;2023-12-10;677;76;27
27515;T;2024-06-13;677;76;27
27516;A;2023-04-19;677;76;27
27517;E;2023-10-28;681;6;96
27518;O;2024-09-10;681;6;96
27519;P;2024-07-09;681;6;96
27520;E;2024-01-14;681;6;96
27521;D;2024-11-07;681;6;96
27522;D;2024-04-05;681;13;85
27523;D;2023-08-25;681;13;85
27524;O;2024-11-10;681;13;85
27525;P;2024-01-11;681;20;59
27526;A;2023-02-05;681;20;59
27527;A;2024-07-14;681;20;59
27528;E;2024-04-08;681;20;59
27529;E;2024-08-18;681;27;4
27530;A;2023-01-01;681;27;4
27531;P;2023-01-09;681;41;34
27532;T;2024-11-07;681;41;34
27533;O;2023-02-13;681;41;34
27534;A;2023-05-16;681;41;34
27535;D;2023-06-01;681;41;34
27536;A;2023-07-20;681;48;57
27537;P;2023-04-05;681;48;57
27538;A;2024-12-25;681;48;57
27539;A;2023-04-18;681;59;72
27540;O;2024-07-01;681;59;72
27541;P;2024-07-02;681;59;72
27542;P;2024-11-25;681;59;72
27543;A;2024-04-28;681;64;21
27544;A;2023-04-13;681;64;21
27545;E;2023-01-23;681;69;3
27546;T;2023-04-18;681;69;3
27547;E;2023-10-14;681;69;3
27548;D;2023-11-21;681;74;5
27549;A;2023-11-29;681;74;5
27550;P;2024-09-15;681;76;27
27551;O;2024-04-25;681;76;27
27552;A;2024-11-15;681;76;27
27553;D;2023-01-17;687;6;96
27554;P;2023-09-06;687;6;96
27555;A;2023-11-21;687;6;96
27556;P;2023-09-23;687;13;85
27557;T;2023-10-02;687;13;85
27558;P;2023-02-15;687;20;59
27559;A;2023-01-02;687;20;59
27560;E;2023-11-28;687;34;39
27561;E;2023-11-25;687;34;39
27562;P;2023-12-07;687;41;34
27563;A;2023-02-19;687;41;34
27564;E;2023-08-21;687;41;34
27565;A;2023-03-07;687;41;34
27566;P;2023-09-09;687;41;34
27567;P;2023-11-06;687;48;57
27568;E;2024-11-07;687;48;57
27569;D;2024-09-20;687;48;57
27570;P;2023-01-18;687;48;57
27571;E;2024-02-27;687;59;72
27572;O;2023-07-06;687;59;72
27573;T;2023-06-28;687;59;72
27574;A;2024-01-20;700;6;96
27575;T;2023-10-31;700;6;96
27576;P;2023-07-26;700;6;96
27577;E;2023-12-25;700;6;96
27578;D;2023-12-08;700;20;59
27579;P;2023-08-10;700;20;59
27580;T;2024-04-11;700;20;59
27581;T;2023-09-18;700;20;59
27582;A;2023-05-04;700;27;4
27583;T;2024-04-27;700;27;4
27584;P;2023-06-03;700;34;39
27585;D;2024-06-09;700;34;39
