id;value;description;award_date;student_id;teacher_id
26384;12;Helping another student;2023-07-27;1003;71
26385;-4;Being out after curfew;2023-03-25;2829;40
26386;14;Answering correctly in class;2023-06-07;228;31
26387;30;Answering correctly in class;2023-05-21;2461;65
26388;-47;Being out after curfew;2024-03-11;7281;44
26389;5;Helping another student;2023-04-19;1661;93
26390;-37;Being late to class;2023-09-28;3309;93
26391;-3;Using magic in corridors;2023-11-17;1696;54
26392;5;Excellent classwork;2023-02-24;928;1
26393;-8;Using magic in corridors;2023-06-03;5396;42
26394;-17;Disrespecting a teacher;2023-07-28;3111;90
26395;6;Outstanding spell performance;2024-02-14;323;15
26396;-35;Being out after curfew;2023-11-20;2226;98
26397;-8;Being late to class;2024-09-15;3047;47
26398;50;Helping another student;2023-11-20;8300;85
26399;-4;Being out after curfew;2023-04-28;8525;66
26400;-29;Breaking school rules;2024-04-12;7043;57
26401;-2;Being out after curfew;2023-07-29;5029;20
26402;-18;Disrespecting a teacher;2024-05-11;1573;12
26403;-24;Being out after curfew;2023-03-09;6892;2
26404;6;Answering correctly in class;2024-06-21;5787;20
26405;19;Answering correctly in class;2023-11-05;3195;38
26406;-22;Being late to class;2024-02-15;4582;99
26407;39;Bravery in difficult situation;2023-09-11;8730;86
26408;-9;Being late to class;2024-09-01;1590;97
26409;-18;Breaking school rules;2024-02-20;6501;68
26410;27;Excellent classwork;2023-07-04;8340;33
26411;-2;Being late to class;2024-11-28;5329;29
26412;-18;Disrespecting a teacher;2023-09-30;9369;12
26413;-36;Breaking school rules;2024-06-10;3623;84
26414;-31;Being late to class;2024-06-17;7744;55
26415;-41;Being out after curfew;2024-02-28;3998;2
26416;21;Answering correctly in class;2024-09-23;2658;63
26417;-46;Being out after curfew;2024-05-06;7824;24
26418;14;Answering correctly in class;2024-05-07;181;80
26419;-5;Disrespecting a teacher;2024-03-03;65;63
26420;-38;Using magic in corridors;2024-07-11;4749;56
26421;40;Outstanding spell performance;2023-04-21;733;50
26422;-23;Being late to class;2024-04-29;6064;29
26423;-48;Using magic in corridors;2023-06-17;3680;80
26424;46;Excellent classwork;2024-07-05;7663;50
26425;2;Outstanding spell performance;2023-05-20;5206;84
26426;35;Helping another student;2024-12-25;6250;14
26427;-49;Being out after curfew;2024-01-30;857;86
26428;44;Outstanding spell performance;2024-06-08;9169;41
26429;-45;Disrespecting a teacher;2023-01-24;5796;39
26430;11;Excellent classwork;2023-04-15;6551;13
26431;-28;Disrespecting a teacher;2023-04-21;1987;70
26432;21;Bravery in difficult situation;2024-10-18;1892;28
26433;-3;Disrespecting a teacher;2023-07-09;6646;21
26434;49;Helping another student;2024-04-19;5258;27
26435;41;Helping another student;2024-11-12;936;91
26436;33;Answering correctly in class;2024-08-15;9876;81
26437;33;Excellent classwork;2024-12-21;104;26
26438;-29;Being late to class;2023-01-24;9535;60
26439;-3;Disrespecting a teacher;2024-03-17;4555;94
26440;-35;Breaking school rules;2024-06-11;7736;78
26441;46;Answering correctly in class;2023-11-10;3299;39
26442;-49;Using magic in corridors;2023-10-07;5643;49
26443;10;Helping another student;2023-09-05;6090;30
26444;19;Excellent classwork;2023-01-02;7953;99
26445;44;Outstanding spell performance;2023-03-02;7458;97
26446;22;Outstanding spell performance;2024-11-03;9609;95
26447;12;Excellent classwork;2024-03-09;1633;40
26448;-45;Breaking school rules;2023-11-04;3831;93
26449;-11;Being out after curfew;2024-08-21;2104;62
26450;38;Excellent classwork;2024-07-02;577;61
26451;-29;Using magic in corridors;2024-02-11;1648;53
26452;-33;Breaking school rules;2024-12-03;7635;26
26453;-31;Using magic in corridors;2023-07-20;6293;18
26454;-2;Disrespecting a teacher;2023-05-28;9419;64
26455;48;Answering correctly in class;2023-11-26;833;24
26456;30;Answering correctly in class;2023-02-25;3176;34
26457;0;Using magic in corridors;2024-05-16;4731;52
26458;-50;Being late to class;2023-09-03;8359;26
26459;17;Bravery in difficult situation;2023-11-03;9257;82
26460;-1;Breaking school rules;2023-11-21;9989;25
26461;-27;Using magic in corridors;2023-11-24;8270;31
26462;-12;Using magic in corridors;2023-06-21;8581;10
26463;-9;Being late to class;2023-08-10;6430;26
26464;24;Outstanding spell performance;2023-07-20;3775;3
26465;-50;Breaking school rules;2024-11-16;5150;95
26466;25;Bravery in difficult situation;2024-03-17;223;42
26467;5;Excellent classwork;2024-02-05;849;8
26468;7;Helping another student;2023-01-31;3469;96
26469;27;Bravery in difficult situation;2023-02-09;9958;82
26470;-19;Being out after curfew;2024-01-06;2610;24
26471;26;Outstanding spell performance;2023-03-05;1104;45
26472;-16;Using magic in corridors;2024-02-29;7046;57
26473;43;Outstanding spell performance;2024-11-21;8343;27
26474;32;Answering correctly in class;2023-05-09;1164;61
26475;-43;Being out after curfew;2024-06-14;8634;32
26476;-42;Disrespecting a teacher;2023-05-04;9695;68
26477;-40;Disrespecting a teacher;2023-06-09;2131;15
26478;7;Bravery in difficult situation;2023-03-16;3614;63
26479;21;Bravery in difficult situation;2023-02-12;6534;62
26480;38;Answering correctly in class;2024-12-26;4652;40
26481;-6;Using magic in corridors;2024-10-14;9584;38
26482;-45;Breaking school rules;2024-02-09;9374;2
26483;27;Outstanding spell performance;2024-02-01;2047;9
26484;-41;Using magic in corridors;2024-07-16;2455;62
26485;29;Excellent classwork;2024-05-19;190;76
26486;43;Answering correctly in class;2024-02-11;2746;87
26487;8;Excellent classwork;2023-12-19;1890;73
26488;-48;Being late to class;2024-10-28;9292;0
26489;33;Helping another student;2024-06-08;3343;20
26490;31;Outstanding spell performance;2023-05-06;5481;59
26491;13;Outstanding spell performance;2023-10-03;6518;46
26492;-37;Breaking school rules;2024-10-09;6231;16
26493;50;Answering correctly in class;2024-08-20;2038;67
26494;-13;Breaking school rules;2023-03-01;4817;89
26495;-12;Disrespecting a teacher;2023-04-15;5575;87
26496;-40;Being out after curfew;2024-07-19;1254;64
26497;10;Excellent classwork;2023-09-28;3984;53
26498;30;Bravery in difficult situation;2024-09-29;4579;36
26499;-8;Using magic in corridors;2024-02-01;9455;46
26500;17;Outstanding spell performance;2024-04-18;8768;70
26501;35;Excellent classwork;2024-02-14;78;88
26502;10;Excellent classwork;2023-04-22;6495;12
26503;-38;Being out after curfew;2024-06-26;2640;45
26504;-44;Disrespecting a teacher;2024-09-08;7630;41
26505;-1;Using magic in corridors;2024-10-29;8211;5
26506;11;Outstanding spell performance;2023-12-16;8537;73
26507;-4;Being late to class;2023-05-09;4686;94
26508;-40;Disrespecting a teacher;2023-06-25;9823;37
26509;24;Outstanding spell performance;2024-02-14;9172;75
26510;-38;Disrespecting a teacher;2024-10-03;1676;7
26511;-19;Breaking school rules;2024-10-28;1058;73
26512;17;Helping another student;2023-09-24;1245;66
26513;45;Excellent classwork;2023-09-22;2317;29
26514;43;Helping another student;2024-07-15;520;14
26515;26;Excellent classwork;2023-03-04;7885;39
26516;28;Answering correctly in class;2024-10-26;3393;23
26517;19;Outstanding spell performance;2023-08-17;1307;32
26518;-22;Being late to class;2023-02-09;6829;61
26519;-44;Using magic in corridors;2024-11-16;8659;34
26520;49;Helping another student;2024-02-10;2095;76
26521;36;Excellent classwork;2023-08-11;4004;37
26522;-40;Breaking school rules;2023-01-04;5875;42
26523;-3;Using magic in corridors;2023-11-04;4198;12
26524;-23;Being out after curfew;2023-04-09;1966;58
26525;-17;Disrespecting a teacher;2023-07-07;2720;83
26526;-8;Disrespecting a teacher;2023-06-09;2257;81
26527;46;Helping another student;2024-08-25;6617;35
26528;48;Answering correctly in class;2024-08-25;2650;22
26529;-2;Breaking school rules;2023-03-13;442;59
26530;16;Excellent classwork;2023-08-16;2079;52
26531;-32;Disrespecting a teacher;2023-06-11;7621;34
26532;10;Bravery in difficult situation;2024-03-07;9572;30
26533;-41;Disrespecting a teacher;2024-01-03;2568;3
26534;-11;Breaking school rules;2024-03-28;8285;0
26535;-39;Using magic in corridors;2024-07-01;3180;46
26536;17;Outstanding spell performance;2023-04-16;9436;57
26537;29;Excellent classwork;2024-07-18;1725;85
26538;49;Answering correctly in class;2024-03-26;82;51
26539;4;Helping another student;2024-09-01;6924;83
26540;-33;Being out after curfew;2024-01-13;1854;17
26541;-1;Disrespecting a teacher;2023-07-25;1114;95
26542;43;Bravery in difficult situation;2024-03-17;2233;52
26543;-22;Breaking school rules;2023-05-20;2633;25
26544;7;Excellent classwork;2024-08-25;6371;44
26545;26;Answering correctly in class;2023-08-31;632;84
26546;31;Answering correctly in class;2024-02-23;1452;82
26547;-16;Being late to class;2023-11-30;9891;35
26548;-3;Being out after curfew;2024-08-12;8308;91
26549;20;Bravery in difficult situation;2024-03-01;1942;85
26550;-25;Breaking school rules;2024-02-15;8523;50
26551;-17;Using magic in corridors;2024-03-04;5220;56
26552;-8;Being out after curfew;2023-04-28;7367;61
26553;7;Helping another student;2023-10-05;6263;44
26554;-32;Breaking school rules;2024-09-18;7434;74
26555;-27;Being late to class;2024-07-02;6558;88
26556;36;Bravery in difficult situation;2024-02-27;1648;18
26557;40;Helping another student;2023-09-19;4238;97
26558;-43;Being late to class;2023-07-02;9581;77
26559;-25;Being late to class;2024-10-23;546;81
26560;17;Answering correctly in class;2024-12-07;1042;34
26561;-6;Breaking school rules;2024-10-31;4724;39
26562;37;Excellent classwork;2023-01-24;195;13
26563;-28;Disrespecting a teacher;2024-05-16;7555;9
26564;39;Excellent classwork;2023-11-29;4234;34
26565;30;Excellent classwork;2024-05-15;3911;16
26566;12;Bravery in difficult situation;2024-04-25;8695;17
26567;-41;Disrespecting a teacher;2023-12-05;700;38
26568;11;Outstanding spell performance;2024-02-04;2010;46
26569;22;Bravery in difficult situation;2024-06-25;5262;75
26570;-20;Breaking school rules;2024-05-13;7412;92
26571;20;Answering correctly in class;2024-11-06;1520;29
26572;28;Answering correctly in class;2023-04-22;6119;15
26573;9;Helping another student;2024-05-26;6084;84
26574;36;Outstanding spell performance;2024-03-17;9263;97
26575;9;Answering correctly in class;2023-07-03;216;47
26576;-37;Breaking school rules;2023-03-30;1944;25
26577;-34;Being out after curfew;2023-05-26;1964;69
26578;-20;Being out after curfew;2023-05-28;7477;57
26579;-41;Being out after curfew;2023-01-16;8400;95
26580;32;Excellent classwork;2024-03-09;3865;96
26581;-12;Breaking school rules;2023-11-06;7051;29
26582;4;Helping another student;2024-04-04;7391;89
26583;-10;Being out after curfew;2023-02-02;144;0
26584;47;Bravery in difficult situation;2024-06-10;3806;27
26585;23;Helping another student;2024-02-25;3209;74
26586;13;Answering correctly in class;2023-01-24;1942;40
26587;17;Helping another student;2023-07-06;5822;53
26588;-14;Breaking school rules;2024-09-20;3865;95
26589;-39;Being out after curfew;2023-04-18;3516;57
26590;28;Helping another student;2024-01-05;4012;43
26591;-47;Being out after curfew;2023-10-12;8338;72
26592;-39;Breaking school rules;2023-10-29;8430;32
26593;-21;Using magic in corridors;2024-10-09;4777;39
26594;50;Outstanding spell performance;2023-01-05;6721;62
26595;35;Helping another student;2024-07-29;6613;84
26596;44;Answering correctly in class;2024-01-09;1911;22
26597;7;Answering correctly in class;2024-12-08;4112;15
26598;-5;Disrespecting a teacher;2023-10-19;6294;20
26599;-20;Breaking school rules;2023-05-24;7340;67
26600;25;Excellent classwork;2024-01-23;7290;99
26601;48;Bravery in difficult situation;2024-08-18;201;59
26602;-33;Using magic in corridors;2023-12-20;3943;5
26603;9;Helping another student;2024-11-20;3849;90
26604;36;Outstanding spell performance;2024-12-25;8382;68
26605;44;Helping another student;2024-08-02;5625;51
26606;7;Answering correctly in class;2024-04-29;3283;51
26607;0;Being out after curfew;2024-10-30;2402;73
26608;-45;Being late to class;2023-09-24;2285;41
26609;37;Excellent classwork;2024-09-07;4334;10
26610;18;Outstanding spell performance;2024-10-01;6268;38
26611;-13;Being out after curfew;2023-08-12;7675;93
26612;41;Bravery in difficult situation;2024-09-10;4867;61
26613;-42;Breaking school rules;2023-11-15;2221;34
26614;43;Answering correctly in class;2024-04-21;6534;0
26615;-47;Being out after curfew;2024-04-29;1008;13
26616;-25;Being late to class;2023-06-21;8419;95
26617;-19;Disrespecting a teacher;2023-12-06;8185;96
26618;17;Helping another student;2024-10-08;4173;15
26619;-33;Being late to class;2023-10-03;9703;6
26620;-13;Breaking school rules;2024-04-12;4222;82
26621;-34;Being late to class;2024-09-25;6969;91
26622;11;Bravery in difficult situation;2023-04-26;1807;64
26623;11;Excellent classwork;2023-12-05;7856;78
26624;-24;Disrespecting a teacher;2024-03-28;751;22
26625;-6;Being out after curfew;2024-04-05;6410;2
26626;34;Outstanding spell performance;2023-07-08;4637;66
26627;-29;Being out after curfew;2024-10-07;2112;73
26628;22;Answering correctly in class;2024-03-28;486;2
26629;44;Bravery in difficult situation;2024-04-16;9928;26
26630;29;Bravery in difficult situation;2024-07-16;7180;33
26631;-5;Using magic in corridors;2024-09-07;7912;81
26632;4;Excellent classwork;2023-07-30;1091;65
26633;3;Helping another student;2023-06-06;8154;83
26634;46;Helping another student;2023-11-21;2846;94
26635;24;Helping another student;2023-03-18;7365;78
26636;27;Excellent classwork;2023-11-24;8318;64
26637;35;Outstanding spell performance;2023-05-08;196;1
26638;8;Outstanding spell performance;2023-08-20;3108;29
26639;-49;Breaking school rules;2023-02-14;5425;28
26640;24;Excellent classwork;2024-01-24;9978;16
26641;-46;Breaking school rules;2024-10-23;7632;39
26642;39;Answering correctly in class;2023-12-20;1579;2
26643;-11;Breaking school rules;2024-02-13;6261;89
26644;-30;Being out after curfew;2024-01-26;7252;27
26645;17;Excellent classwork;2024-12-07;4712;33
26646;-49;Being late to class;2024-11-10;88;78
26647;-12;Using magic in corridors;2023-07-06;8564;90
26648;-24;Using magic in corridors;2023-07-07;4924;49
26649;-7;Using magic in corridors;2024-04-03;8990;55
26650;-43;Using magic in corridors;2024-10-16;3625;10
26651;-14;Being late to class;2023-12-09;9562;77
26652;-28;Using magic in corridors;2024-09-02;9651;86
26653;31;Bravery in difficult situation;2024-04-27;9972;5
26654;-36;Using magic in corridors;2023-06-15;1307;73
26655;18;Answering correctly in class;2023-04-01;4861;71
26656;33;Excellent classwork;2024-02-06;1167;88
26657;22;Bravery in difficult situation;2024-12-17;1113;75
26658;-34;Disrespecting a teacher;2023-01-15;4070;73
26659;-33;Breaking school rules;2024-11-04;9830;33
26660;1;Bravery in difficult situation;2024-07-07;1817;86
26661;-49;Disrespecting a teacher;2024-12-04;6111;19
26662;36;Helping another student;2024-12-15;8331;31
26663;25;Answering correctly in class;2024-03-07;1723;57
26664;-15;Being late to class;2023-02-10;6124;0
26665;47;Helping another student;2024-09-26;9930;62
26666;17;Helping another student;2023-10-29;6363;25
26667;-44;Breaking school rules;2023-08-29;3709;50
26668;3;Bravery in difficult situation;2023-09-12;2366;8
26669;15;Excellent classwork;2024-03-14;6427;52
26670;-12;Being out after curfew;2024-02-03;5176;42
26671;4;Outstanding spell performance;2024-09-19;7098;36
26672;-9;Using magic in corridors;2023-02-14;2568;85
26673;30;Helping another student;2024-07-23;3923;62
26674;-5;Disrespecting a teacher;2024-03-30;2424;11
26675;-5;Breaking school rules;2023-01-25;9001;44
26676;-15;Breaking school rules;2024-12-30;2006;23
26677;-10;Breaking school rules;2024-08-11;4481;39
26678;-16;Using magic in corridors;2024-04-17;6007;39
26679;37;Outstanding spell performance;2023-03-01;8050;49
26680;22;Excellent classwork;2023-03-16;7054;17
26681;29;Outstanding spell performance;2024-05-11;5501;53
26682;-6;Being late to class;2024-04-20;5663;44
26683;14;Excellent classwork;2023-05-09;5643;4
26684;-17;Being late to class;2023-04-18;722;75
26685;43;Outstanding spell performance;2024-04-03;3345;32
26686;7;Outstanding spell performance;2024-11-15;52;68
26687;49;Excellent classwork;2024-02-04;2444;63
26688;-2;Using magic in corridors;2023-01-01;6218;93
26689;37;Excellent classwork;2023-09-14;2883;2
26690;-13;Disrespecting a teacher;2023-10-14;9815;61
26691;-24;Using magic in corridors;2023-09-20;9257;25
26692;49;Bravery in difficult situation;2024-05-12;1842;80
26693;-50;Being late to class;2023-01-27;6891;38
26694;41;Outstanding spell performance;2024-01-16;1932;3
26695;27;Outstanding spell performance;2023-06-16;8077;94
26696;-14;Using magic in corridors;2024-11-19;9762;98
26697;-9;Being late to class;2024-05-28;6963;43
26698;39;Helping another student;2024-06-04;2717;4
26699;-48;Disrespecting a teacher;2024-01-30;3976;18
26700;-38;Breaking school rules;2024-05-05;1734;68
26701;10;Helping another student;2023-10-16;2270;24
26702;19;Answering correctly in class;2024-02-10;508;35
26703;18;Helping another student;2024-01-17;8585;32
26704;34;Outstanding spell performance;2023-01-15;3574;80
26705;-47;Being out after curfew;2023-12-07;8609;7
26706;29;Bravery in difficult situation;2024-10-23;9281;75
26707;2;Excellent classwork;2023-02-26;6177;25
26708;-49;Breaking school rules;2024-02-06;3749;57
26709;-1;Being late to class;2023-09-11;2527;35
26710;-2;Using magic in corridors;2023-02-26;4008;40
26711;-25;Disrespecting a teacher;2024-04-15;2758;51
26712;40;Excellent classwork;2024-12-09;1309;6
26713;11;Outstanding spell performance;2023-06-07;1406;47
26714;-43;Using magic in corridors;2023-11-10;3900;62
26715;-38;Breaking school rules;2024-08-13;7660;68
26716;-49;Being late to class;2023-03-06;9089;48
26717;-32;Being out after curfew;2023-12-12;6861;54
26718;35;Outstanding spell performance;2024-08-06;1701;22
26719;-23;Being late to class;2024-11-16;1267;41
26720;-8;Being late to class;2024-03-16;9381;65
26721;-29;Using magic in corridors;2024-05-05;6146;8
26722;18;Excellent classwork;2023-02-20;4962;5
26723;28;Excellent classwork;2023-12-09;634;24
26724;48;Helping another student;2023-09-08;6223;78
26725;-4;Using magic in corridors;2024-09-25;9961;46
26726;24;Answering correctly in class;2023-04-03;4462;62
26727;-3;Using magic in corridors;2024-03-31;2608;87
26728;-29;Being late to class;2023-12-20;8002;18
26729;26;Outstanding spell performance;2023-09-01;1168;26
26730;-2;Being late to class;2023-06-28;8557;7
26731;-26;Using magic in corridors;2023-12-24;1674;88
26732;-11;Using magic in corridors;2023-07-30;7703;41
26733;-17;Using magic in corridors;2024-08-18;493;39
26734;-42;Being out after curfew;2024-01-05;9635;88
26735;43;Excellent classwork;2024-04-29;5022;46
26736;-46;Being out after curfew;2024-05-16;7767;30
26737;-48;Breaking school rules;2024-12-09;9574;20
26738;35;Answering correctly in class;2023-12-20;7338;21
26739;-11;Breaking school rules;2023-10-09;7739;79
26740;-27;Disrespecting a teacher;2024-08-11;1659;43
26741;-15;Being late to class;2023-03-23;4318;26
26742;-18;Using magic in corridors;2024-08-29;216;26
26743;-27;Being late to class;2023-07-19;3450;20
26744;-1;Being late to class;2023-10-26;1133;18
26745;-18;Disrespecting a teacher;2023-03-01;8077;65
26746;20;Excellent classwork;2023-06-11;4390;69
26747;29;Answering correctly in class;2024-10-28;8708;52
26748;-21;Being late to class;2023-05-19;5395;87
26749;32;Bravery in difficult situation;2024-07-12;9471;47
26750;42;Excellent classwork;2023-10-30;7496;30
26751;-26;Being out after curfew;2023-08-23;4880;93
26752;-39;Being late to class;2024-03-14;591;30
26753;3;Bravery in difficult situation;2024-09-06;2251;30
26754;6;Bravery in difficult situation;2024-01-03;898;11
26755;-35;Using magic in corridors;2023-12-15;5076;96
26756;-24;Using magic in corridors;2023-01-11;7918;25
26757;14;Answering correctly in class;2023-11-27;7005;95
26758;17;Outstanding spell performance;2024-10-16;4999;24
26759;7;Excellent classwork;2024-05-05;9146;16
26760;30;Excellent classwork;2024-03-31;6212;72
26761;-33;Being out after curfew;2023-08-12;4400;17
26762;-32;Being late to class;2023-06-19;277;79
26763;-34;Being out after curfew;2024-06-17;9985;14
26764;-32;Disrespecting a teacher;2023-09-06;4719;98
26765;-6;Being late to class;2023-10-27;2347;80
26766;-12;Using magic in corridors;2023-04-06;3507;14
26767;18;Helping another student;2024-09-12;9089;10
26768;9;Answering correctly in class;2023-06-20;5575;11
26769;-14;Being late to class;2023-12-28;4949;56
26770;27;Bravery in difficult situation;2023-06-23;993;94
26771;1;Answering correctly in class;2023-07-26;4169;90
26772;3;Answering correctly in class;2024-05-11;8707;81
26773;-8;Using magic in corridors;2023-02-28;3176;56
26774;9;Excellent classwork;2023-04-22;3750;86
26775;-20;Being late to class;2024-03-07;8460;66
26776;-24;Being late to class;2024-04-05;2871;5
26777;48;Answering correctly in class;2024-12-26;2366;27
26778;-30;Using magic in corridors;2024-09-29;3804;32
26779;1;Outstanding spell performance;2023-11-16;5198;86
26780;-48;Being out after curfew;2023-03-14;3489;32
26781;-14;Disrespecting a teacher;2023-04-18;421;6
26782;-28;Disrespecting a teacher;2024-04-24;8384;98
26783;43;Bravery in difficult situation;2023-08-21;3965;56
26784;-4;Using magic in corridors;2023-04-18;5169;44
26785;42;Answering correctly in class;2023-06-23;425;74
26786;14;Excellent classwork;2023-04-11;3558;29
26787;-45;Using magic in corridors;2023-03-12;9155;86
26788;49;Outstanding spell performance;2023-01-30;4358;31
26789;-6;Breaking school rules;2023-10-29;1150;19
26790;3;Helping another student;2023-09-07;4783;85
26791;45;Answering correctly in class;2023-02-28;213;19
26792;15;Helping another student;2023-12-11;1592;76
26793;-20;Being late to class;2024-04-26;3078;75
26794;-19;Being late to class;2023-10-25;4521;1
26795;23;Answering correctly in class;2024-03-17;3335;2
26796;-40;Being late to class;2023-01-09;4267;59
26797;-38;Being out after curfew;2024-06-09;8551;60
26798;-35;Breaking school rules;2023-04-09;7901;10
26799;31;Answering correctly in class;2024-11-23;1150;30
26800;-13;Being late to class;2024-02-15;3160;1
26801;-44;Breaking school rules;2024-12-25;8654;35
26802;-32;Breaking school rules;2024-04-07;8444;71
26803;-13;Being late to class;2024-05-20;7251;35
26804;-38;Being out after curfew;2024-05-11;7154;8
26805;45;Bravery in difficult situation;2023-07-07;3991;42
26806;8;Helping another student;2023-03-10;8229;84
26807;-38;Disrespecting a teacher;2023-10-24;5972;33
26808;21;Excellent classwork;2024-02-09;3237;9
26809;2;Outstanding spell performance;2023-12-25;7218;98
26810;-31;Disrespecting a teacher;2024-09-14;2026;59
26811;47;Answering correctly in class;2024-03-21;8398;42
26812;-30;Being out after curfew;2023-06-10;6265;77
26813;13;Answering correctly in class;2023-07-21;6932;91
26814;-39;Using magic in corridors;2023-08-10;2510;50
26815;-44;Being out after curfew;2023-07-18;9981;22
26816;-29;Disrespecting a teacher;2024-04-06;7409;6
26817;15;Excellent classwork;2023-06-13;4087;64
26818;-19;Breaking school rules;2023-11-08;2710;57
26819;50;Outstanding spell performance;2024-01-24;3014;39
26820;31;Helping another student;2023-09-13;2833;68
26821;-12;Using magic in corridors;2023-04-19;6728;67
26822;-29;Being late to class;2023-02-28;4442;46
26823;-6;Using magic in corridors;2023-07-13;5958;84
26824;-5;Being out after curfew;2023-04-28;7549;12
26825;3;Excellent classwork;2024-07-13;3979;81
26826;-20;Using magic in corridors;2023-02-28;7802;95
26827;-30;Being out after curfew;2023-11-06;2598;31
26828;-3;Disrespecting a teacher;2023-05-22;5708;32
26829;-32;Disrespecting a teacher;2024-12-16;3113;81
26830;36;Helping another student;2024-02-27;8824;77
26831;-7;Being late to class;2024-04-16;9068;7
26832;2;Bravery in difficult situation;2023-08-09;7789;1
26833;29;Excellent classwork;2024-09-26;918;19
26834;14;Excellent classwork;2023-03-18;3239;56
26835;35;Outstanding spell performance;2023-09-19;4419;25
26836;-32;Being late to class;2024-12-18;4471;38
26837;33;Bravery in difficult situation;2024-04-18;6808;95
26838;27;Answering correctly in class;2024-06-27;6037;66
26839;25;Answering correctly in class;2024-10-18;4892;66
26840;13;Excellent classwork;2024-03-23;7650;71
26841;40;Outstanding spell performance;2023-09-18;8986;28
26842;-16;Disrespecting a teacher;2024-12-02;5148;39
26843;17;Outstanding spell performance;2023-09-01;9126;18
26844;-23;Disrespecting a teacher;2023-02-18;147;76
26845;-46;Disrespecting a teacher;2024-02-29;7397;79
26846;-41;Being out after curfew;2023-02-16;7895;22
26847;-16;Being out after curfew;2024-06-16;6850;59
26848;-15;Breaking school rules;2024-03-13;5965;58
26849;18;Outstanding spell performance;2024-11-06;4656;66
26850;49;Outstanding spell performance;2023-09-14;4706;56
26851;7;Excellent classwork;2023-04-13;4714;49
26852;50;Excellent classwork;2023-07-30;8382;85
26853;28;Outstanding spell performance;2023-01-18;4254;17
26854;-1;Disrespecting a teacher;2024-12-16;2248;76
26855;18;Answering correctly in class;2024-02-21;8472;0
26856;-46;Being late to class;2024-03-09;7233;94
26857;-4;Using magic in corridors;2023-08-09;5918;35
26858;7;Bravery in difficult situation;2024-01-11;3652;21
26859;45;Helping another student;2023-05-21;8929;17
26860;-10;Breaking school rules;2023-09-29;66;20
26861;30;Outstanding spell performance;2023-11-11;7142;50
26862;50;Bravery in difficult situation;2024-04-30;7013;29
26863;17;Helping another student;2023-12-09;5094;22
26864;-32;Disrespecting a teacher;2024-12-27;3940;88
26865;37;Answering correctly in class;2024-11-17;1004;8
26866;24;Outstanding spell performance;2023-07-29;2960;38
26867;-35;Using magic in corridors;2024-08-03;110;61
26868;-26;Using magic in corridors;2024-06-20;9430;65
26869;20;Outstanding spell performance;2024-04-12;5304;77
26870;37;Outstanding spell performance;2024-06-02;7873;1
26871;-24;Being out after curfew;2024-10-09;1272;19
26872;-1;Being out after curfew;2023-09-09;2209;40
26873;-35;Being out after curfew;2024-06-13;9065;24
26874;9;Answering correctly in class;2023-06-07;3370;57
26875;-39;Disrespecting a teacher;2024-03-07;1315;38
26876;18;Outstanding spell performance;2024-08-05;6230;4
26877;21;Outstanding spell performance;2024-10-13;5232;1
26878;14;Excellent classwork;2024-03-15;4685;82
26879;14;Helping another student;2023-03-12;6032;76
26880;37;Excellent classwork;2023-11-25;880;33
26881;-34;Being late to class;2024-04-08;7248;94
26882;-31;Using magic in corridors;2023-07-12;6325;88
26883;-43;Being late to class;2023-11-29;2688;98
26884;-25;Being out after curfew;2024-03-01;2245;84
26885;23;Excellent classwork;2024-08-27;6794;62
26886;-20;Disrespecting a teacher;2023-05-14;3977;64
26887;6;Answering correctly in class;2024-02-24;4074;5
26888;44;Answering correctly in class;2023-02-26;4027;10
26889;7;Excellent classwork;2023-12-23;6318;97
26890;-1;Breaking school rules;2023-01-31;586;38
26891;-21;Disrespecting a teacher;2023-09-29;5645;28
26892;-4;Disrespecting a teacher;2024-10-21;8194;65
26893;0;Disrespecting a teacher;2023-09-14;1464;47
26894;37;Excellent classwork;2023-01-27;4248;65
26895;-27;Being out after curfew;2024-03-15;7232;10
26896;46;Excellent classwork;2024-09-16;2963;28
26897;-20;Being late to class;2023-06-12;8829;89
26898;48;Outstanding spell performance;2023-09-19;8770;38
26899;30;Helping another student;2024-11-18;3696;9
26900;-19;Being out after curfew;2024-01-12;7238;84
26901;38;Helping another student;2024-05-31;3227;7
26902;7;Bravery in difficult situation;2023-07-01;4177;32
26903;21;Helping another student;2024-11-14;3932;45
26904;16;Excellent classwork;2023-07-24;5759;89
26905;-25;Breaking school rules;2024-05-06;1580;66
26906;44;Bravery in difficult situation;2023-08-21;2553;84
26907;29;Helping another student;2024-01-29;8015;91
26908;-12;Disrespecting a teacher;2023-08-19;1575;43
26909;-50;Being late to class;2024-09-20;7235;93
26910;-41;Being out after curfew;2024-10-14;4097;64
26911;31;Helping another student;2023-07-25;5255;12
26912;41;Outstanding spell performance;2024-08-28;8220;77
26913;40;Helping another student;2023-01-05;1086;77
26914;23;Helping another student;2023-05-25;4210;7
26915;4;Answering correctly in class;2023-07-05;2079;79
26916;-14;Being late to class;2024-01-01;7861;27
26917;25;Excellent classwork;2023-12-14;2920;39
26918;25;Answering correctly in class;2024-04-28;2894;12
26919;12;Bravery in difficult situation;2023-11-09;8540;10
26920;-16;Breaking school rules;2024-11-08;5324;38
26921;-48;Disrespecting a teacher;2024-02-24;1816;79
26922;-3;Using magic in corridors;2023-04-24;8569;77
